order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,order_hour,order_month,order_dayofweek,is_weekend,age_group,customer_tenure_months,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,days_since_last_order_pti,customer_avg_spend_before,customer_max_discount_before,customer_cod_rate_before,customer_high_discount_rate_before,customer_repurchase_rate_before,hist_spend_sum_7d,hist_order_count_7d,hist_return_count_7d,hist_return_rate_7d,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_90d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,is_returned
LGS1ORD0001355,C000321,2025-04-18 06:00:00,Female,33,Bronze,Shopee,Bangkok,1107,Fashion,UrbanWear,0,3.48,Eco,5.0,0.1089,Bangkok Only,Campaign,0.15,CallCenter,COD,2,768.39,0.18,276.62,1260.16,5,6,4,4,0,30-40,36.9,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0001356,C000659,2025-04-18 08:00:00,Female,29,Bronze,TV,Remote_Area,187,Electronics,GadgetWorld,1,3.81,Standard,3.0,0.0957,Nationwide,No Promotion,0.0,Web,COD,1,8644.82,0.03,259.34,8385.48,3,8,4,4,0,20-30,6.233333333333333,1.0,1.0,1.0,77,85,6731.78,0.23,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,6731.78,1,1,1.0,6731.78,1,1,1.0,6731.78,1,1,1.0,1
LGS1ORD0001357,C000399,2025-04-18 10:00:00,Female,50,Gold,TV,Nakhon Ratchasima,888,Health,WellPlus,0,4.38,Standard,3.0,0.056,Nationwide,No Promotion,0.0,CallCenter,Credit_Card,1,942.7,0.08,75.42,867.29,3,10,4,4,0,40-50,29.6,2.0,0.0,0.0,-1,24,3950.27,0.2299999999999999,0.5,0.5,0.0,0.0,0,0,0.0,6221.09,1,0,0.0,6221.09,1,0,0.0,6221.09,1,0,0.0,7900.54,2,0,0.0,7900.54,2,0,0.0,0
LGS1ORD0001358,C001190,2025-04-18 12:00:00,Female,35,Gold,Lazada,Remote_Area,671,Fashion,UrbanWear,1,3.61,Standard,3.0,0.1013,Nationwide,No Promotion,0.0,CallCenter,Credit_Card,2,1112.57,0.08,178.01,2047.13,3,12,4,4,0,30-40,22.366666666666667,1.0,0.0,0.0,-1,47,656.99,0.08,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,656.99,1,0,0.0,656.99,1,0,0.0,656.99,1,0,0.0,656.99,1,0,0.0,1
LGS1ORD0001359,C000877,2025-04-18 14:00:00,Female,29,Bronze,TV,Songkhla,438,Fashion,FitStyle,0,3.53,Express,1.6,0.1162,Nationwide,Campaign,0.05,Shopee,PromptPay,1,1907.05,0.08,152.56,1754.49,1,14,4,4,0,20-30,14.6,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0001360,C001130,2025-04-18 15:00:00,Male,37,Bronze,TV,Bangkok,1522,Home_Appliance,HomePro,1,4.07,Express,1.6,0.0856,Nationwide,Clearance,0.2,Lazada,COD,2,1191.97,0.23,548.3,1835.63,1,15,4,4,0,30-40,50.733333333333334,3.0,1.0,0.3333333333333333,37,44,2538.4733333333334,0.13,0.6666666666666666,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3343.09,2,1,0.5,7615.42,3,1,0.3333333333333333,7615.42,3,1,0.3333333333333333,7615.42,3,1,0.3333333333333333,0
LGS1ORD0001361,C000198,2025-04-18 17:00:00,Male,20,Bronze,TV,Songkhla,192,Fashion,SilkTouch,0,3.87,Standard,3.0,0.0849,Nationwide,Campaign,0.05,CallCenter,Bank_Transfer,1,2189.51,0.08,175.16,2014.35,3,17,4,4,0,<20,6.4,1.0,0.0,0.0,-1,81,1215.75,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1215.75,1,0,0.0,1215.75,1,0,0.0,1215.75,1,0,0.0,0
LGS1ORD0001362,C000774,2025-04-18 19:00:00,Female,43,Bronze,Web,Chiang Mai,548,Cosmetics,FreshLook,0,4.22,Eco,5.0,0.0692,Bangkok Only,Campaign,0.15,CallCenter,COD,2,1585.24,0.18,570.69,2599.79,5,19,4,4,0,40-50,18.266666666666666,1.0,1.0,1.0,30,39,1298.32,0.23,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1298.32,1,1,1.0,1298.32,1,1,1.0,1298.32,1,1,1.0,1298.32,1,1,1.0,0
LGS1ORD0001363,C000550,2025-04-18 21:00:00,Female,41,Silver,CallCenter,Nakhon Ratchasima,996,Home_Appliance,CleanMate,1,3.75,Express,1.6,0.0996,Nationwide,Campaign,0.15,Shopee,PromptPay,2,5580.52,0.2,2232.21,8928.83,1,21,4,4,0,40-50,33.2,1.0,1.0,1.0,43,49,4071.76,0.1,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,4071.76,1,1,1.0,4071.76,1,1,1.0,4071.76,1,1,1.0,4071.76,1,1,1.0,0
LGS1ORD0001364,C000637,2025-04-18 23:00:00,Female,57,Bronze,Lazada,Nakhon Ratchasima,651,Cosmetics,FreshLook,0,4.31,Express,1.6,0.0467,Nationwide,No Promotion,0.0,Shopee,PromptPay,1,2161.32,0.03,64.84,2096.48,1,23,4,4,0,>50,21.7,3.0,2.0,0.6666666666666666,11,22,9219.926666666666,0.23,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,14487.07,1,1,1.0,21632.94,2,2,1.0,27659.78,3,2,0.6666666666666666,27659.78,3,2,0.6666666666666666,27659.78,3,2,0.6666666666666666,0
LGS1ORD0001365,C001149,2025-04-19 01:00:00,Female,44,Bronze,Web,Khon Kaen,984,Health,MediCare,0,4.55,Eco,5.0,0.0315,Bangkok Only,Campaign,0.1,CallCenter,COD,1,830.69,0.13,107.99,722.7,5,1,4,5,1,40-50,32.8,1.0,0.0,0.0,-1,45,8643.06,0.03,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,8643.06,1,0,0.0,8643.06,1,0,0.0,8643.06,1,0,0.0,8643.06,1,0,0.0,0
LGS1ORD0001366,C000657,2025-04-19 03:00:00,Male,60,Gold,Shopee,Bangkok,151,Home_Appliance,PureAir,0,4.11,Eco,5.0,0.0735,Bangkok Only,No Promotion,0.0,Web,PromptPay,3,6329.81,0.08,1519.15,17470.26,5,3,4,5,1,>50,5.033333333333333,1.0,0.0,0.0,-1,22,737.82,0.33,1.0,1.0,0.0,0.0,0,0,0.0,737.82,1,0,0.0,737.82,1,0,0.0,737.82,1,0,0.0,737.82,1,0,0.0,737.82,1,0,0.0,0
LGS1ORD0001367,C000455,2025-04-19 05:00:00,Male,39,Bronze,TV,Phuket,196,Cosmetics,Beauty Lab,0,4.23,Standard,3.0,0.062,Nationwide,Campaign,0.1,Shopee,Bank_Transfer,1,1418.22,0.13,184.37,1233.85,3,5,4,5,1,30-40,6.533333333333333,2.0,0.0,0.0,-1,35,6758.57,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1074.29,1,0,0.0,13517.14,2,0,0.0,13517.14,2,0,0.0,13517.14,2,0,0.0,0
LGS1ORD0001368,C001155,2025-04-19 07:00:00,Male,42,Silver,CallCenter,Chonburi,327,Cosmetics,SunSafe,0,4.24,Standard,3.0,0.0659,Nationwide,Campaign,0.15,Shopee,COD,2,1891.86,0.2,756.74,3026.98,3,7,4,5,1,40-50,10.9,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0001369,C000089,2025-04-19 09:00:00,Male,39,Bronze,TV,Khon Kaen,1291,Home_Appliance,PureAir,1,4.0,Standard,3.0,0.084,Nationwide,Campaign,0.05,Web,Credit_Card,1,13061.85,0.08,1044.95,12016.9,3,9,4,5,1,30-40,43.03333333333333,2.0,1.0,0.5,91,23,5605.0,0.28,0.5,0.5,0.0,0.0,0,0,0.0,2964.29,1,0,0.0,2964.29,1,0,0.0,2964.29,1,0,0.0,11210.0,2,1,0.5,11210.0,2,1,0.5,0
LGS1ORD0001370,C000607,2025-04-19 10:00:00,Female,46,Bronze,Lazada,Chiang Mai,404,Health,VitaLife,0,4.16,Standard,3.0,0.0641,Nationwide,No Promotion,0.0,TV_Show,COD,2,3432.83,0.03,205.97,6659.69,3,10,4,5,1,40-50,13.466666666666667,2.0,0.0,0.0,-1,59,10048.619999999999,0.23,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,17529.37,1,0,0.0,20097.239999999998,2,0,0.0,20097.239999999998,2,0,0.0,20097.239999999998,2,0,0.0,0
LGS1ORD0001371,C000382,2025-04-19 12:00:00,Male,63,Silver,Shopee,Bangkok,1166,Health,VitaLife,0,4.39,Standard,3.0,0.0465,Nationwide,Clearance,0.2,Lazada,COD,1,2457.4,0.25,614.35,1843.05,3,12,4,5,1,>50,38.86666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0001372,C000938,2025-04-19 14:00:00,Female,30,Gold,TV,Chonburi,1012,Cosmetics,FreshLook,0,3.95,Standard,3.0,0.0759,Nationwide,No Promotion,0.0,Web,COD,4,1620.5,0.08,518.56,5963.45,3,14,4,5,1,20-30,33.733333333333334,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0001373,C000922,2025-04-19 16:00:00,Female,64,Bronze,TV,Bangkok,299,Electronics,ShieldCase,0,3.82,Standard,3.0,0.0896,Nationwide,No Promotion,0.0,Lazada,COD,3,6763.9,0.03,608.75,19682.96,3,16,4,5,1,>50,9.966666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0001374,C000223,2025-04-19 18:00:00,Female,63,Gold,Web,Chiang Mai,1294,Electronics,ShieldCase,1,3.63,Standard,3.0,0.1113,Nationwide,No Promotion,0.0,Web,PromptPay,2,3573.23,0.08,571.72,6574.75,3,18,4,5,1,>50,43.13333333333333,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0001375,C000818,2025-04-19 20:00:00,Female,59,Bronze,Web,Chonburi,847,Health,WellPlus,1,4.22,Standard,3.0,0.0642,Nationwide,Clearance,0.25,CallCenter,PromptPay,2,4239.59,0.28,2374.17,6105.01,3,20,4,5,1,>50,28.233333333333334,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0001376,C000469,2025-04-19 22:00:00,Female,58,Bronze,Shopee,Chiang Mai,686,Cosmetics,SunSafe,0,4.31,Express,1.6,0.046,Nationwide,Clearance,0.25,Shopee,COD,4,462.07,0.28,517.52,1330.76,1,22,4,5,1,>50,22.866666666666667,1.0,0.0,0.0,-1,91,2784.15,0.08,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2784.15,1,0,0.0,2784.15,1,0,0.0,0
LGS1ORD0001377,C000812,2025-04-20 00:00:00,Female,43,Silver,Web,Bangkok,1495,Electronics,ShieldCase,0,4.03,Express,1.6,0.0798,Nationwide,Campaign,0.15,Web,Credit_Card,3,10884.26,0.2,6530.56,26122.22,1,0,4,6,1,40-50,49.833333333333336,1.0,0.0,0.0,-1,25,1882.47,0.05,0.0,0.0,0.0,0.0,0,0,0.0,1882.47,1,0,0.0,1882.47,1,0,0.0,1882.47,1,0,0.0,1882.47,1,0,0.0,1882.47,1,0,0.0,0
LGS1ORD0001378,C001095,2025-04-20 02:00:00,Female,46,Bronze,Web,Chiang Mai,1176,Electronics,ShieldCase,0,3.77,Regional,4.2,0.1153,Regional,Campaign,0.05,CallCenter,Credit_Card,2,2901.14,0.08,464.18,5338.1,4,2,4,6,1,40-50,39.2,1.0,0.0,0.0,-1,41,6578.51,0.28,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,6578.51,1,0,0.0,6578.51,1,0,0.0,6578.51,1,0,0.0,6578.51,1,0,0.0,0
LGS1ORD0001379,C000759,2025-04-20 04:00:00,Male,26,Silver,Web,Bangkok,146,Electronics,ShieldCase,0,3.97,Express,1.6,0.0789,Nationwide,Campaign,0.1,CallCenter,PromptPay,3,2777.07,0.15,1249.68,7081.52,1,4,4,6,1,20-30,4.866666666666666,1.0,0.0,0.0,-1,81,941.6,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,941.6,1,0,0.0,941.6,1,0,0.0,941.6,1,0,0.0,0
LGS1ORD0001380,C000080,2025-04-20 05:00:00,Female,39,Bronze,Web,Nakhon Ratchasima,322,Cosmetics,Beauty Lab,0,3.82,Standard,3.0,0.0819,Nationwide,Clearance,0.2,Web,COD,2,1806.29,0.23,830.89,2781.69,3,5,4,6,1,30-40,10.733333333333333,2.0,0.0,0.0,-1,10,2696.935,0.28,0.5,0.5,0.0,0.0,0,0,0.0,1189.47,1,0,0.0,1189.47,1,0,0.0,1189.47,1,0,0.0,5393.87,2,0,0.0,5393.87,2,0,0.0,0
LGS1ORD0001381,C000963,2025-04-20 07:00:00,Other,18,Bronze,Shopee,Chonburi,692,Fashion,UrbanWear,0,3.22,Eco,5.0,0.1495,Bangkok Only,Campaign,0.05,TV_Show,Credit_Card,4,868.52,0.08,277.93,3196.14,5,7,4,6,1,<20,23.066666666666666,5.0,0.0,0.0,-1,13,2987.168,0.28,0.6,0.2,0.0,0.0,0,0,0.0,7956.85,3,0,0.0,7956.85,3,0,0.0,14935.84,5,0,0.0,14935.84,5,0,0.0,14935.84,5,0,0.0,1
LGS1ORD0001382,C000795,2025-04-20 09:00:00,Female,36,Silver,Shopee,Remote_Area,958,Home_Appliance,HomePro,1,3.76,Standard,3.0,0.0906,Nationwide,Campaign,0.15,Shopee,Bank_Transfer,2,11575.52,0.2,4630.21,18520.83,3,9,4,6,1,30-40,31.933333333333334,1.0,0.0,0.0,-1,84,6482.19,0.3,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,6482.19,1,0,0.0,6482.19,1,0,0.0,6482.19,1,0,0.0,0
LGS1ORD0001383,C000095,2025-04-20 11:00:00,Male,69,Bronze,Lazada,Remote_Area,1566,Home_Appliance,CleanMate,1,4.24,Standard,3.0,0.0556,Nationwide,Clearance,0.25,CallCenter,Credit_Card,3,7740.44,0.28,6501.97,16719.35,3,11,4,6,1,>50,52.2,2.0,1.0,0.5,1,11,6912.8150000000005,0.23,0.5,0.5,0.0,0.0,0,0,0.0,8249.41,1,1,1.0,8249.41,1,1,1.0,13825.630000000001,2,1,0.5,13825.630000000001,2,1,0.5,13825.630000000001,2,1,0.5,1
LGS1ORD0001384,C000998,2025-04-20 13:00:00,Male,44,Bronze,Shopee,Bangkok,1308,Cosmetics,SunSafe,1,3.98,Express,1.6,0.0798,Nationwide,Campaign,0.15,Shopee,Credit_Card,1,1932.51,0.18,347.85,1584.66,1,13,4,6,1,40-50,43.6,1.0,0.0,0.0,-1,70,3172.55,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3172.55,1,0,0.0,3172.55,1,0,0.0,3172.55,1,0,0.0,0
LGS1ORD0001385,C001092,2025-04-20 15:00:00,Female,46,Silver,TV,Songkhla,598,Health,MediCare,0,4.39,Eco,5.0,0.0432,Bangkok Only,Campaign,0.05,TV_Show,COD,2,4488.3,0.1,897.66,8078.94,5,15,4,6,1,40-50,19.933333333333334,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0001386,C001080,2025-04-20 17:00:00,Male,40,Gold,Lazada,Bangkok,1114,Fashion,FitStyle,0,3.44,Express,1.6,0.123,Nationwide,No Promotion,0.0,Web,Bank_Transfer,3,784.09,0.08,188.18,2164.1,1,17,4,6,1,30-40,37.13333333333333,1.0,0.0,0.0,-1,45,690.89,0.33,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,690.89,1,0,0.0,690.89,1,0,0.0,690.89,1,0,0.0,690.89,1,0,0.0,0
LGS1ORD0001387,C000023,2025-04-20 19:00:00,Male,46,Bronze,Shopee,Bangkok,200,Fashion,UrbanWear,0,3.22,Standard,3.0,0.1495,Nationwide,Campaign,0.05,Web,COD,1,846.14,0.08,67.69,778.45,3,19,4,6,1,40-50,6.666666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0001388,C000959,2025-04-20 21:00:00,Male,27,Bronze,Lazada,Bangkok,249,Fashion,UrbanWear,1,3.78,Express,1.6,0.1019,Nationwide,Campaign,0.15,Shopee,COD,1,1591.27,0.18,286.43,1304.84,1,21,4,6,1,20-30,8.3,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0001389,C000210,2025-04-20 23:00:00,Female,39,Bronze,Shopee,Chonburi,860,Cosmetics,FreshLook,0,4.14,Express,1.6,0.0763,Nationwide,Clearance,0.25,Lazada,PromptPay,2,1474.58,0.28,825.76,2123.39,1,23,4,6,1,30-40,28.666666666666668,2.0,1.0,0.5,6,11,1245.735,0.18,1.0,0.0,0.0,0.0,0,0,0.0,2185.87,1,1,1.0,2185.87,1,1,1.0,2185.87,1,1,1.0,2491.47,2,1,0.5,2491.47,2,1,0.5,0
LGS1ORD0001390,C000094,2025-04-21 00:00:00,Male,49,Silver,Shopee,Remote_Area,1535,Home_Appliance,HomePro,0,4.04,Express,1.6,0.0764,Nationwide,Campaign,0.1,Web,COD,2,6501.59,0.15,1950.48,11052.7,1,0,4,0,0,40-50,51.166666666666664,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0001391,C000632,2025-04-21 02:00:00,Female,35,Silver,TV,Nakhon Ratchasima,1544,Cosmetics,FreshLook,0,4.21,Express,1.6,0.0653,Nationwide,Clearance,0.25,CallCenter,Credit_Card,1,472.35,0.3,141.71,330.65,1,2,4,0,0,30-40,51.46666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0001392,C000172,2025-04-21 04:00:00,Male,62,Bronze,Shopee,Chonburi,687,Health,WellPlus,0,4.32,Regional,4.2,0.0498,Regional,No Promotion,0.0,Lazada,COD,2,3204.62,0.03,192.28,6216.97,4,4,4,0,0,>50,22.9,1.0,1.0,1.0,43,52,10413.39,0.08,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,10413.39,1,1,1.0,10413.39,1,1,1.0,10413.39,1,1,1.0,10413.39,1,1,1.0,0
LGS1ORD0001393,C000412,2025-04-21 06:00:00,Female,35,Platinum,Web,Khon Kaen,777,Health,VitaLife,1,4.05,Eco,5.0,0.0794,Bangkok Only,Campaign,0.15,Web,COD,1,3571.13,0.25,892.78,2678.34,5,6,4,0,0,30-40,25.9,2.0,0.0,0.0,-1,37,1954.745,0.25,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3909.49,2,0,0.0,3909.49,2,0,0.0,3909.49,2,0,0.0,3909.49,2,0,0.0,0
LGS1ORD0001394,C000339,2025-04-21 08:00:00,Female,40,Silver,Web,Phuket,1467,Home_Appliance,HomePro,1,4.07,Regional,4.2,0.0856,Regional,Campaign,0.15,Shopee,COD,1,1235.91,0.2,247.18,988.73,4,8,4,0,0,30-40,48.9,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0001395,C000893,2025-04-21 10:00:00,Male,58,Gold,CallCenter,Bangkok,351,Home_Appliance,PureAir,1,4.06,Standard,3.0,0.0733,Nationwide,Campaign,0.15,Web,PromptPay,1,4146.46,0.2299999999999999,953.69,3192.77,3,10,4,0,0,>50,11.7,4.0,1.0,0.25,93,9,3531.9725,0.2299999999999999,0.75,0.25,0.0,0.0,0,0,0.0,1161.04,1,0,0.0,2865.84,2,0,0.0,8928.84,3,0,0.0,14127.89,4,1,0.25,14127.89,4,1,0.25,0
LGS1ORD0001396,C000667,2025-04-21 12:00:00,Male,48,Bronze,TV,Phuket,1162,Fashion,SilkTouch,0,3.5,Standard,3.0,0.1107,Nationwide,No Promotion,0.0,Shopee,COD,1,1929.52,0.03,57.89,1871.64,3,12,4,0,0,40-50,38.733333333333334,2.0,1.0,0.5,83,88,2253.27,0.08,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3125.83,1,0,0.0,4506.54,2,1,0.5,4506.54,2,1,0.5,1
LGS1ORD0001397,C000376,2025-04-21 14:00:00,Female,41,Bronze,TV,Bangkok,1562,Kitchen,CookEasy,0,4.01,Standard,3.0,0.0783,Nationwide,Clearance,0.25,Shopee,Bank_Transfer,1,1820.16,0.28,509.64,1310.52,3,14,4,0,0,40-50,52.06666666666667,3.0,0.0,0.0,-1,40,4181.4766666666665,0.28,0.3333333333333333,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,7493.040000000001,2,0,0.0,12544.43,3,0,0.0,12544.43,3,0,0.0,12544.43,3,0,0.0,0
LGS1ORD0001398,C000343,2025-04-21 16:00:00,Male,20,Gold,TV,Khon Kaen,532,Home_Appliance,HomePro,0,3.71,Eco,5.0,0.1019,Bangkok Only,Clearance,0.25,Web,COD,2,7872.6,0.33,5195.92,10549.29,5,16,4,0,0,<20,17.733333333333334,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0001399,C001027,2025-04-21 18:00:00,Female,55,Bronze,Lazada,Nakhon Ratchasima,176,Fashion,SilkTouch,0,3.77,Eco,5.0,0.1068,Bangkok Only,Campaign,0.15,Shopee,COD,3,951.4,0.18,513.76,2340.45,5,18,4,0,0,>50,5.866666666666666,1.0,1.0,1.0,65,79,2139.59,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2139.59,1,1,1.0,2139.59,1,1,1.0,2139.59,1,1,1.0,1
LGS1ORD0001400,C000014,2025-04-21 19:00:00,Male,44,Bronze,Shopee,Nakhon Ratchasima,252,Cosmetics,Beauty Lab,1,4.08,Eco,5.0,0.0741,Bangkok Only,Campaign,0.15,TV_Show,Credit_Card,2,524.65,0.18,188.88,860.43,5,19,4,0,0,40-50,8.4,2.0,0.0,0.0,-1,10,6870.3,0.23,0.5,0.5,0.0,0.0,0,0,0.0,10004.57,1,0,0.0,10004.57,1,0,0.0,13740.6,2,0,0.0,13740.6,2,0,0.0,13740.6,2,0,0.0,0
LGS1ORD0001401,C000587,2025-04-21 21:00:00,Female,55,Bronze,Shopee,Remote_Area,1381,Fashion,FitStyle,0,3.46,Express,1.6,0.128,Nationwide,Clearance,0.2,TV_Show,Credit_Card,2,1482.49,0.23,681.94,2283.03,1,21,4,0,0,>50,46.03333333333333,2.0,0.0,0.0,-1,35,2629.615,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2444.33,1,0,0.0,2444.33,1,0,0.0,5259.23,2,0,0.0,5259.23,2,0,0.0,1
LGS1ORD0001402,C000669,2025-04-21 23:00:00,Female,18,Silver,CallCenter,Chonburi,474,Home_Appliance,CleanMate,1,3.71,Express,1.6,0.1029,Nationwide,No Promotion,0.0,Shopee,COD,1,9900.54,0.05,495.03,9405.52,1,23,4,0,0,<20,15.8,2.0,0.0,0.0,-1,25,4104.15,0.25,0.5,0.5,0.0,0.0,0,0,0.0,7261.15,1,0,0.0,7261.15,1,0,0.0,7261.15,1,0,0.0,8208.3,2,0,0.0,8208.3,2,0,0.0,0
LGS1ORD0001403,C000945,2025-04-22 01:00:00,Female,28,Silver,Shopee,Khon Kaen,1317,Cosmetics,FreshLook,0,4.14,Eco,5.0,0.0763,Bangkok Only,Campaign,0.1,Lazada,Credit_Card,1,1442.54,0.15,216.38,1226.16,5,1,4,1,0,20-30,43.9,1.0,0.0,0.0,-1,79,1702.38,0.3,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1702.38,1,0,0.0,1702.38,1,0,0.0,1702.38,1,0,0.0,0
LGS1ORD0001404,C000717,2025-04-22 03:00:00,Male,44,Bronze,TV,Phuket,608,Electronics,ShieldCase,0,3.9,Regional,4.2,0.0755,Regional,No Promotion,0.0,TV_Show,COD,4,1981.5,0.03,237.78,7688.22,4,3,4,1,0,40-50,20.266666666666666,2.0,2.0,1.0,56,59,12556.165,0.28,1.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3952.56,1,1,1.0,25112.33,2,2,1.0,25112.33,2,2,1.0,25112.33,2,2,1.0,1
