order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,order_hour,order_month,order_dayofweek,is_weekend,age_group,customer_tenure_months,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,days_since_last_order_pti,customer_avg_spend_before,customer_max_discount_before,customer_cod_rate_before,customer_high_discount_rate_before,customer_repurchase_rate_before,hist_spend_sum_7d,hist_order_count_7d,hist_return_count_7d,hist_return_rate_7d,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_90d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,is_returned
LGS2ORD0013226,C012984,2025-05-11 22:00:00,Male,52,Bronze,TV,Remote_Area,981,Cosmetics,Beauty Lab,0,4.28,Regional,4.2,0.0556,Regional,Clearance,0.2,CallCenter,COD,1,1317.94,0.23,303.13,1014.81,4,22,5,6,1,>50,32.7,2.0,0.0,0.0,-1,77,5530.005,0.08,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,11060.01,2,0,0.0,11060.01,2,0,0.0,11060.01,2,0,0.0,1
LGS2ORD0013227,C012226,2025-05-11 22:00:00,Male,41,Bronze,Web,Songkhla,1569,Health,WellPlus,1,3.96,Standard,3.0,0.0735,Nationwide,No Promotion,0.0,CallCenter,Credit_Card,2,332.83,0.03,19.97,645.69,3,22,5,6,1,40-50,52.3,1.0,0.0,0.0,-1,104,18386.59,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,18386.59,1,0,0.0,18386.59,1,0,0.0,0
LGS2ORD0013228,C010708,2025-05-11 22:00:00,Male,37,Gold,Web,Bangkok,1175,Home_Appliance,CleanMate,0,4.0,Standard,3.0,0.0759,Nationwide,No Promotion,0.0,Lazada,Credit_Card,2,13050.8,0.08,2088.13,24013.48,3,22,5,6,1,30-40,39.166666666666664,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS2ORD0013229,C017758,2025-05-11 23:00:00,Other,33,Gold,Web,Bangkok,891,Health,WellPlus,0,4.07,Express,1.6,0.0746,Nationwide,Clearance,0.2,CallCenter,Credit_Card,2,1136.47,0.28,636.42,1636.52,1,23,5,6,1,30-40,29.7,1.0,1.0,1.0,32,34,2146.0,0.08,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2146.0,1,1,1.0,2146.0,1,1,1.0,2146.0,1,1,1.0,2146.0,1,1,1.0,0
LGS2ORD0013230,C014945,2025-05-11 23:00:00,Female,64,Silver,Web,Nakhon Ratchasima,1395,Cosmetics,FreshLook,0,4.37,Regional,4.2,0.0627,Regional,No Promotion,0.0,CallCenter,COD,3,2003.23,0.05,300.48,5709.2,4,23,5,6,1,>50,46.5,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS2ORD0013231,C015590,2025-05-11 23:00:00,Male,46,Bronze,Web,Chonburi,1545,Kitchen,ChefHome,1,3.87,Standard,3.0,0.0921,Nationwide,Campaign,0.05,Shopee,COD,1,920.08,0.08,73.61,846.47,3,23,5,6,1,40-50,51.5,4.0,2.0,0.5,31,43,6784.0375,0.23,1.0,0.25,0.0,0.0,0,0,0.0,0.0,0,0,0.0,22784.91,2,1,0.5,22784.91,2,1,0.5,27136.15,4,2,0.5,27136.15,4,2,0.5,0
LGS2ORD0013232,C012545,2025-05-11 23:00:00,Female,71,Bronze,Web,Chonburi,922,Home_Appliance,PureAir,0,4.46,Eco,5.0,0.0428,Bangkok Only,Campaign,0.05,TV_Show,Bank_Transfer,2,4852.05,0.08,776.33,8927.77,5,23,5,6,1,>50,30.733333333333334,3.0,1.0,0.3333333333333333,-1,4,7662.003333333334,0.28,0.6666666666666666,0.3333333333333333,0.0,7635.36,1,1,1.0,7635.36,1,1,1.0,7635.36,1,1,1.0,7635.36,1,1,1.0,22986.010000000002,3,1,0.3333333333333333,22986.010000000002,3,1,0.3333333333333333,0
LGS2ORD0013233,C010299,2025-05-12 00:00:00,Female,18,Bronze,TV,Chonburi,349,Fashion,UrbanWear,0,3.45,Express,1.6,0.124,Nationwide,Campaign,0.15,Web,COD,1,1305.3,0.18,234.95,1070.34,1,0,5,0,0,<20,11.633333333333333,2.0,0.0,0.0,-1,31,1240.65,0.23,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,634.09,1,0,0.0,2481.3,2,0,0.0,2481.3,2,0,0.0,2481.3,2,0,0.0,1
LGS2ORD0013234,C010626,2025-05-12 00:00:00,Female,49,Bronze,CallCenter,Remote_Area,1583,Health,VitaLife,0,4.22,Standard,3.0,0.0623,Nationwide,Campaign,0.05,Shopee,COD,1,2499.2,0.08,199.94,2299.26,3,0,5,0,0,40-50,52.766666666666666,2.0,1.0,0.5,15,21,940.745,0.23,0.0,1.0,0.0,0.0,0,0,0.0,1881.49,2,1,0.5,1881.49,2,1,0.5,1881.49,2,1,0.5,1881.49,2,1,0.5,1881.49,2,1,0.5,0
LGS2ORD0013235,C014125,2025-05-12 00:00:00,Female,45,Gold,CallCenter,Khon Kaen,365,Kitchen,KitchenMax,0,3.93,Eco,5.0,0.0889,Bangkok Only,No Promotion,0.0,CallCenter,Bank_Transfer,3,645.92,0.08,155.02,1782.73,5,0,5,0,0,40-50,12.166666666666666,1.0,0.0,0.0,-1,103,1240.37,0.2299999999999999,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1240.37,1,0,0.0,1240.37,1,0,0.0,0
LGS2ORD0013236,C014965,2025-05-12 00:00:00,Female,48,Bronze,TV,Nakhon Ratchasima,805,Fashion,FitStyle,0,3.71,Standard,3.0,0.0918,Nationwide,Campaign,0.1,Web,COD,4,1722.23,0.13,895.56,5993.37,3,0,5,0,0,40-50,26.833333333333332,1.0,1.0,1.0,8,13,14763.77,0.23,1.0,1.0,0.0,0.0,0,0,0.0,14763.77,1,1,1.0,14763.77,1,1,1.0,14763.77,1,1,1.0,14763.77,1,1,1.0,14763.77,1,1,1.0,1
LGS2ORD0013237,C010474,2025-05-12 01:00:00,Female,27,Silver,Lazada,Khon Kaen,283,Fashion,SilkTouch,0,3.75,Standard,3.0,0.0989,Nationwide,Clearance,0.25,Web,COD,1,1065.5,0.3,319.65,745.85,3,1,5,0,0,20-30,9.433333333333334,1.0,0.0,0.0,-1,55,4260.24,0.05,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,4260.24,1,0,0.0,4260.24,1,0,0.0,4260.24,1,0,0.0,4260.24,1,0,0.0,1
LGS2ORD0013238,C013294,2025-05-12 01:00:00,Female,33,Platinum,CallCenter,Nakhon Ratchasima,830,Health,MediCare,0,4.44,Standard,3.0,0.0442,Nationwide,Campaign,0.1,CallCenter,COD,1,2453.76,0.2,490.75,1963.01,3,1,5,0,0,30-40,27.666666666666668,3.0,1.0,0.3333333333333333,84,73,9975.056666666665,0.25,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,15687.72,1,0,0.0,29925.17,3,1,0.3333333333333333,29925.17,3,1,0.3333333333333333,0
LGS2ORD0013239,C012743,2025-05-12 01:00:00,Female,29,Platinum,Web,Bangkok,1252,Fashion,SilkTouch,0,3.45,Eco,5.0,0.1242,Bangkok Only,Campaign,0.05,CallCenter,PromptPay,1,949.55,0.15,142.43,807.12,5,1,5,0,0,20-30,41.733333333333334,1.0,0.0,0.0,-1,100,1909.77,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1909.77,1,0,0.0,1909.77,1,0,0.0,0
LGS2ORD0013240,C012724,2025-05-12 01:00:00,Female,55,Gold,Web,Khon Kaen,1428,Health,WellPlus,1,3.96,Regional,4.2,0.0735,Regional,Campaign,0.1,TV_Show,COD,2,356.31,0.18,128.27,584.35,4,1,5,0,0,>50,47.6,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS2ORD0013241,C010826,2025-05-12 02:00:00,Male,27,Bronze,TV,Nakhon Ratchasima,1133,Kitchen,ChefHome,0,4.08,Express,1.6,0.082,Nationwide,Campaign,0.05,TV_Show,COD,4,381.22,0.08,121.99,1402.88,1,2,5,0,0,20-30,37.766666666666666,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS2ORD0013242,C012902,2025-05-12 02:00:00,Male,34,Bronze,Shopee,Chiang Mai,221,Home_Appliance,PureAir,0,4.25,Standard,3.0,0.0622,Nationwide,Campaign,0.1,Lazada,COD,2,8751.16,0.13,2275.3,15227.01,3,2,5,0,0,30-40,7.366666666666666,1.0,0.0,0.0,-1,11,10211.06,0.08,0.0,0.0,0.0,0.0,0,0,0.0,10211.06,1,0,0.0,10211.06,1,0,0.0,10211.06,1,0,0.0,10211.06,1,0,0.0,10211.06,1,0,0.0,0
LGS2ORD0013243,C010963,2025-05-12 02:00:00,Male,31,Silver,Web,Bangkok,463,Kitchen,ChefHome,1,3.91,Eco,5.0,0.0879,Bangkok Only,Campaign,0.15,CallCenter,Credit_Card,1,2690.29,0.2,538.06,2152.23,5,2,5,0,0,30-40,15.433333333333334,1.0,1.0,1.0,80,93,7233.93,0.25,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,7233.93,1,1,1.0,7233.93,1,1,1.0,0
LGS2ORD0013244,C011137,2025-05-12 02:00:00,Female,26,Platinum,Web,Khon Kaen,1584,Kitchen,KitchenMax,0,3.92,Express,1.6,0.0857,Nationwide,Campaign,0.05,TV_Show,COD,2,2456.03,0.15,736.81,4175.25,1,2,5,0,0,20-30,52.8,2.0,0.0,0.0,-1,45,11712.895,0.25,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,23064.04,1,0,0.0,23425.79,2,0,0.0,23425.79,2,0,0.0,23425.79,2,0,0.0,0
LGS2ORD0013245,C013575,2025-05-12 03:00:00,Female,40,Platinum,Web,Bangkok,1236,Fashion,UrbanWear,0,3.75,Eco,5.0,0.1054,Bangkok Only,No Promotion,0.0,Web,Bank_Transfer,2,867.34,0.1,173.47,1561.21,5,3,5,0,0,30-40,41.2,1.0,1.0,1.0,-5,3,2930.45,0.1,1.0,0.0,0.0,2930.45,1,1,1.0,2930.45,1,1,1.0,2930.45,1,1,1.0,2930.45,1,1,1.0,2930.45,1,1,1.0,2930.45,1,1,1.0,0
LGS2ORD0013246,C016603,2025-05-12 03:00:00,Female,36,Bronze,Web,Remote_Area,795,Electronics,ShieldCase,1,3.79,Express,1.6,0.0935,Nationwide,Campaign,0.15,Web,Bank_Transfer,1,5511.73,0.18,992.11,4519.62,1,3,5,0,0,30-40,26.5,1.0,0.0,0.0,-1,78,3001.99,0.23,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3001.99,1,0,0.0,3001.99,1,0,0.0,3001.99,1,0,0.0,1
LGS2ORD0013247,C015944,2025-05-12 03:00:00,Female,43,Platinum,Lazada,Chonburi,461,Health,MediCare,0,4.41,Eco,5.0,0.0523,Bangkok Only,No Promotion,0.0,Web,COD,2,2698.83,0.1,539.77,4857.89,5,3,5,0,0,40-50,15.366666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS2ORD0013248,C010902,2025-05-12 03:00:00,Male,41,Silver,Lazada,Songkhla,1027,Fashion,SilkTouch,0,3.75,Eco,5.0,0.0957,Bangkok Only,No Promotion,0.0,Web,COD,1,667.35,0.05,33.37,633.98,5,3,5,0,0,40-50,34.233333333333334,1.0,0.0,0.0,-1,23,7030.12,0.25,1.0,1.0,0.0,0.0,0,0,0.0,7030.12,1,0,0.0,7030.12,1,0,0.0,7030.12,1,0,0.0,7030.12,1,0,0.0,7030.12,1,0,0.0,1
LGS2ORD0013249,C015061,2025-05-12 03:00:00,Male,40,Gold,Web,Bangkok,1366,Fashion,UrbanWear,0,3.69,Express,1.6,0.1034,Nationwide,Clearance,0.2,Shopee,Credit_Card,1,2456.85,0.28,687.92,1768.93,1,3,5,0,0,30-40,45.53333333333333,2.0,2.0,1.0,17,26,2691.285,0.28,1.0,1.0,0.0,0.0,0,0,0.0,638.21,1,1,1.0,638.21,1,1,1.0,638.21,1,1,1.0,5382.57,2,2,1.0,5382.57,2,2,1.0,0
LGS2ORD0013250,C017792,2025-05-12 04:00:00,Female,43,Platinum,TV,Chonburi,732,Home_Appliance,CleanMate,1,4.12,Standard,3.0,0.0691,Nationwide,Campaign,0.05,Shopee,COD,1,12394.43,0.15,1859.16,10535.27,3,4,5,0,0,40-50,24.4,1.0,0.0,0.0,-1,56,5460.15,0.35,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,5460.15,1,0,0.0,5460.15,1,0,0.0,5460.15,1,0,0.0,5460.15,1,0,0.0,0
LGS2ORD0013251,C015446,2025-05-12 04:00:00,Female,38,Bronze,Shopee,Bangkok,1220,Cosmetics,FreshLook,0,4.1,Standard,3.0,0.074,Nationwide,No Promotion,0.0,Web,Credit_Card,1,2041.31,0.03,61.24,1980.07,3,4,5,0,0,30-40,40.666666666666664,4.0,1.0,0.25,64,19,4483.8475,0.08,0.5,0.0,0.0,0.0,0,0,0.0,14024.42,2,0,0.0,14024.42,2,0,0.0,15868.880000000001,3,1,0.3333333333333333,17935.39,4,1,0.25,17935.39,4,1,0.25,1
LGS2ORD0013252,C016753,2025-05-12 04:00:00,Female,42,Bronze,TV,Phuket,604,Health,WellPlus,0,3.86,Eco,5.0,0.0928,Bangkok Only,Campaign,0.1,CallCenter,COD,3,1364.25,0.13,532.06,3560.7,5,4,5,0,0,40-50,20.133333333333333,1.0,0.0,0.0,-1,33,1570.21,0.03,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1570.21,1,0,0.0,1570.21,1,0,0.0,1570.21,1,0,0.0,1570.21,1,0,0.0,0
LGS2ORD0013253,C014626,2025-05-12 04:00:00,Male,43,Bronze,Shopee,Khon Kaen,1008,Cosmetics,SunSafe,0,3.82,Standard,3.0,0.091,Nationwide,Campaign,0.05,Shopee,PromptPay,1,1359.26,0.08,108.74,1250.52,3,4,5,0,0,40-50,33.6,4.0,1.0,0.25,33,40,2781.2575,0.18,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,9725.31,3,1,0.3333333333333333,9725.31,3,1,0.3333333333333333,11125.03,4,1,0.25,11125.03,4,1,0.25,0
LGS2ORD0013254,C010102,2025-05-12 05:00:00,Female,39,Bronze,Lazada,Chonburi,305,Kitchen,CookEasy,0,3.8,Standard,3.0,0.0964,Nationwide,Clearance,0.25,Lazada,COD,1,467.46,0.28,130.89,336.57,3,5,5,0,0,30-40,10.166666666666666,2.0,0.0,0.0,-1,70,762.415,0.08,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1524.83,2,0,0.0,1524.83,2,0,0.0,1524.83,2,0,0.0,1
LGS2ORD0013255,C013431,2025-05-12 05:00:00,Female,39,Bronze,Lazada,Remote_Area,1344,Kitchen,KitchenMax,0,4.05,Standard,3.0,0.0824,Nationwide,Campaign,0.05,Web,PromptPay,1,5332.1,0.08,426.57,4905.53,3,5,5,0,0,30-40,44.8,2.0,2.0,1.0,51,66,2825.34,0.08,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1465.13,1,1,1.0,5650.68,2,2,1.0,5650.68,2,2,1.0,0
LGS2ORD0013256,C013557,2025-05-12 05:00:00,Male,31,Gold,TV,Chiang Mai,1342,Fashion,SilkTouch,0,3.26,Standard,3.0,0.1322,Nationwide,Campaign,0.15,Web,COD,2,1797.08,0.2299999999999999,826.66,2767.5,3,5,5,0,0,30-40,44.733333333333334,2.0,1.0,0.5,13,26,3582.2749999999996,0.28,0.5,0.5,0.0,0.0,0,0,0.0,2660.1,1,1,1.0,2660.1,1,1,1.0,2660.1,1,1,1.0,7164.549999999999,2,1,0.5,7164.549999999999,2,1,0.5,1
LGS2ORD0013257,C012821,2025-05-12 05:00:00,Female,18,Bronze,CallCenter,Chonburi,710,Kitchen,CookEasy,1,4.24,Express,1.6,0.0544,Nationwide,Campaign,0.05,Lazada,PromptPay,1,5021.41,0.08,401.71,4619.7,1,5,5,0,0,<20,23.666666666666668,2.0,0.0,0.0,-1,88,6878.71,0.18,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,7561.28,1,0,0.0,13757.42,2,0,0.0,13757.42,2,0,0.0,0
LGS2ORD0013258,C011519,2025-05-12 06:00:00,Male,59,Bronze,CallCenter,Remote_Area,487,Electronics,NovaTech,1,3.82,Eco,5.0,0.1014,Bangkok Only,Campaign,0.15,Shopee,COD,1,9562.09,0.18,1721.18,7840.92,5,6,5,0,0,>50,16.233333333333334,3.0,1.0,0.3333333333333333,-17,2,3060.063333333333,0.28,0.3333333333333333,0.3333333333333333,0.0,4446.65,1,1,1.0,5264.0199999999995,2,1,0.5,5264.0199999999995,2,1,0.5,9180.189999999999,3,1,0.3333333333333333,9180.189999999999,3,1,0.3333333333333333,9180.189999999999,3,1,0.3333333333333333,1
LGS2ORD0013259,C013760,2025-05-12 06:00:00,Male,27,Bronze,Lazada,Khon Kaen,743,Electronics,ShieldCase,1,3.68,Standard,3.0,0.1048,Nationwide,Campaign,0.1,CallCenter,PromptPay,4,8827.52,0.13,4590.31,30719.76,3,6,5,0,0,20-30,24.766666666666666,3.0,1.0,0.3333333333333333,26,31,6638.913333333333,0.23,0.0,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,7239.66,1,1,1.0,15992.98,2,1,0.5,19916.739999999998,3,1,0.3333333333333333,19916.739999999998,3,1,0.3333333333333333,0
LGS2ORD0013260,C013680,2025-05-12 06:00:00,Female,41,Silver,Web,Khon Kaen,507,Cosmetics,Beauty Lab,1,4.48,Express,1.6,0.048,Nationwide,No Promotion,0.0,Shopee,PromptPay,2,716.06,0.05,71.61,1360.51,1,6,5,0,0,40-50,16.9,3.0,2.0,0.6666666666666666,6,16,4471.21,0.1,0.0,0.0,0.0,0.0,0,0,0.0,1186.36,1,1,1.0,13413.630000000001,3,2,0.6666666666666666,13413.630000000001,3,2,0.6666666666666666,13413.630000000001,3,2,0.6666666666666666,13413.630000000001,3,2,0.6666666666666666,1
LGS2ORD0013261,C016236,2025-05-12 06:00:00,Female,18,Bronze,Lazada,Khon Kaen,245,Electronics,NovaTech,1,3.65,Standard,3.0,0.1033,Nationwide,Clearance,0.2,Shopee,COD,1,11714.99,0.23,2694.45,9020.54,3,6,5,0,0,<20,8.166666666666666,3.0,0.0,0.0,-1,0,5012.393333333333,0.18,0.6666666666666666,0.0,0.0,13860.41,2,0,0.0,13860.41,2,0,0.0,15037.18,3,0,0.0,15037.18,3,0,0.0,15037.18,3,0,0.0,15037.18,3,0,0.0,1
LGS2ORD0013262,C017874,2025-05-12 07:00:00,Female,57,Bronze,Shopee,Bangkok,1380,Fashion,FitStyle,0,3.67,Regional,4.2,0.1087,Regional,Clearance,0.2,Web,PromptPay,3,1966.53,0.23,1356.91,4542.69,4,7,5,0,0,>50,46.0,1.0,0.0,0.0,-1,30,1478.22,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1478.22,1,0,0.0,1478.22,1,0,0.0,1478.22,1,0,0.0,1478.22,1,0,0.0,0
LGS2ORD0013263,C016518,2025-05-12 07:00:00,Female,30,Bronze,TV,Phuket,1102,Fashion,UrbanWear,0,3.73,Standard,3.0,0.094,Nationwide,Campaign,0.1,Lazada,COD,2,1628.47,0.13,423.4,2833.54,3,7,5,0,0,20-30,36.733333333333334,2.0,1.0,0.5,43,59,1124.04,0.23,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1399.65,1,1,1.0,1399.65,1,1,1.0,2248.08,2,1,0.5,2248.08,2,1,0.5,1
LGS2ORD0013264,C014510,2025-05-12 07:00:00,Female,72,Platinum,Lazada,Bangkok,555,Fashion,UrbanWear,0,3.25,Express,1.6,0.1333,Nationwide,Clearance,0.2,TV_Show,PromptPay,2,2039.99,0.3,1224.0,2855.99,1,7,5,0,0,>50,18.5,4.0,2.0,0.5,38,15,1180.71,0.3,0.75,0.5,0.0,0.0,0,0,0.0,1284.34,1,0,0.0,2680.91,3,2,0.6666666666666666,2680.91,3,2,0.6666666666666666,4722.84,4,2,0.5,4722.84,4,2,0.5,1
LGS2ORD0013265,C017060,2025-05-12 07:00:00,Male,40,Silver,Web,Bangkok,465,Electronics,NovaTech,0,3.62,Express,1.6,0.1162,Nationwide,Clearance,0.25,TV_Show,COD,2,2712.51,0.3,1627.51,3797.51,1,7,5,0,0,30-40,15.5,2.0,0.0,0.0,-1,22,3172.1099999999997,0.15,0.0,0.0,0.0,0.0,0,0,0.0,1757.15,1,0,0.0,1757.15,1,0,0.0,1757.15,1,0,0.0,6344.219999999999,2,0,0.0,6344.219999999999,2,0,0.0,1
LGS2ORD0013266,C017622,2025-05-12 08:00:00,Female,49,Silver,TV,Chiang Mai,1026,Fashion,UrbanWear,0,3.83,Express,1.6,0.0906,Nationwide,Clearance,0.2,Lazada,PromptPay,1,1155.14,0.25,288.78,866.35,1,8,5,0,0,40-50,34.2,3.0,1.0,0.3333333333333333,78,70,6357.823333333334,0.2,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,10810.1,1,0,0.0,19073.47,3,1,0.3333333333333333,19073.47,3,1,0.3333333333333333,0
LGS2ORD0013267,C013678,2025-05-12 08:00:00,Male,38,Bronze,Lazada,Songkhla,1092,Cosmetics,FreshLook,0,4.52,Express,1.6,0.0389,Nationwide,Clearance,0.2,Shopee,PromptPay,1,1406.75,0.23,323.55,1083.2,1,8,5,0,0,30-40,36.4,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS2ORD0013268,C010790,2025-05-12 08:00:00,Female,36,Silver,Web,Khon Kaen,352,Cosmetics,Beauty Lab,0,4.17,Express,1.6,0.0598,Nationwide,Campaign,0.15,Web,COD,2,1510.72,0.2,604.29,2417.15,1,8,5,0,0,30-40,11.733333333333333,1.0,0.0,0.0,-1,23,5054.0,0.05,1.0,0.0,0.0,0.0,0,0,0.0,5054.0,1,0,0.0,5054.0,1,0,0.0,5054.0,1,0,0.0,5054.0,1,0,0.0,5054.0,1,0,0.0,0
LGS2ORD0013269,C010499,2025-05-12 08:00:00,Female,47,Bronze,CallCenter,Phuket,774,Home_Appliance,PureAir,0,3.97,Standard,3.0,0.0778,Nationwide,Campaign,0.05,Shopee,PromptPay,2,13532.63,0.08,2165.22,24900.03,3,8,5,0,0,40-50,25.8,1.0,0.0,0.0,-1,83,16208.67,0.13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,16208.67,1,0,0.0,16208.67,1,0,0.0,16208.67,1,0,0.0,0
LGS2ORD0013270,C010352,2025-05-12 08:00:00,Female,48,Gold,Web,Bangkok,1208,Health,WellPlus,1,4.56,Express,1.6,0.0394,Nationwide,Campaign,0.05,CallCenter,PromptPay,1,1917.1,0.13,249.22,1667.88,1,8,5,0,0,40-50,40.266666666666666,1.0,0.0,0.0,-1,17,1573.85,0.08,0.0,0.0,0.0,0.0,0,0,0.0,1573.85,1,0,0.0,1573.85,1,0,0.0,1573.85,1,0,0.0,1573.85,1,0,0.0,1573.85,1,0,0.0,0
LGS2ORD0013271,C013639,2025-05-12 09:00:00,Female,56,Silver,TV,Songkhla,513,Home_Appliance,HomePro,0,4.25,Eco,5.0,0.0673,Bangkok Only,Clearance,0.25,Shopee,PromptPay,1,2607.38,0.3,782.22,1825.17,5,9,5,0,0,>50,17.1,2.0,0.0,0.0,-1,13,5220.085,0.25,1.0,0.5,0.0,0.0,0,0,0.0,6631.46,1,0,0.0,10440.17,2,0,0.0,10440.17,2,0,0.0,10440.17,2,0,0.0,10440.17,2,0,0.0,0
LGS2ORD0013272,C010714,2025-05-12 09:00:00,Female,49,Bronze,TV,Remote_Area,1011,Cosmetics,SunSafe,0,4.51,Express,1.6,0.0407,Nationwide,Campaign,0.05,Shopee,COD,3,740.67,0.08,177.76,2044.24,1,9,5,0,0,40-50,33.7,2.0,1.0,0.5,18,32,1357.03,0.18,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1586.7,1,1,1.0,1586.7,1,1,1.0,2714.06,2,1,0.5,2714.06,2,1,0.5,1
LGS2ORD0013273,C017316,2025-05-12 09:00:00,Other,22,Platinum,Lazada,Remote_Area,762,Fashion,SilkTouch,0,3.23,Regional,4.2,0.1356,Regional,Campaign,0.15,Shopee,COD,2,1212.34,0.25,606.17,1818.52,4,9,5,0,0,20-30,25.4,1.0,0.0,0.0,-1,108,1084.14,0.35,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1084.14,1,0,0.0,1084.14,1,0,0.0,1
LGS2ORD0013274,C017945,2025-05-12 09:00:00,Male,38,Platinum,Shopee,Khon Kaen,392,Cosmetics,SunSafe,1,4.15,Express,1.6,0.0589,Nationwide,Campaign,0.15,Shopee,COD,1,882.09,0.25,220.52,661.57,1,9,5,0,0,30-40,13.066666666666666,5.0,1.0,0.2,26,22,4557.318,0.15,0.4,0.0,0.0,0.0,0,0,0.0,385.39,1,0,0.0,2868.7,2,1,0.5,4857.47,3,1,0.3333333333333333,22786.59,5,1,0.2,22786.59,5,1,0.2,0
LGS2ORD0013275,C010507,2025-05-12 10:00:00,Female,48,Gold,Web,Chonburi,1311,Fashion,UrbanWear,0,3.91,Regional,4.2,0.0972,Regional,Campaign,0.15,Web,PromptPay,1,1445.17,0.2299999999999999,332.39,1112.78,4,10,5,0,0,40-50,43.7,2.0,0.0,0.0,-1,53,4665.915,0.13,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2170.18,1,0,0.0,2170.18,1,0,0.0,9331.83,2,0,0.0,9331.83,2,0,0.0,0
