order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,order_hour,order_month,order_dayofweek,is_weekend,age_group,customer_tenure_months,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,days_since_last_order_pti,customer_avg_spend_before,customer_max_discount_before,customer_cod_rate_before,customer_high_discount_rate_before,customer_repurchase_rate_before,hist_spend_sum_7d,hist_order_count_7d,hist_return_count_7d,hist_return_rate_7d,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_90d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,category_return_rate_pti,product_return_rate_pti,brand_return_rate_pti,courier_return_rate_pti,courier_type_return_rate_pti,payment_return_rate_pti,channel_return_rate_pti,product_quality_score,product_rating_gap,damage_rating_gap,fragile_damage_risk,logistics_risk_score,remote_logistics_risk,product_price_index,category_price_index,category_avg_rating,supplier_return_rate_pti,is_cod,is_high_discount,low_rating_alert,is_first_order,discount_amount_ratio,amount_per_item,log_unit_price,log_total_amount,category_payment,category_channel,province_payment,tier_payment,category_province,brand_channel,province_category_return_rate_pti,is_fragile_cod,is_remote_cod,is_fashion_cod,high_discount_cod,low_rating_high_discount,remote_category_cod,price_band,discount_band,rating_band,order_time_bucket,customer_value_band,is_returned
LGS1ORD0000481,C000974,2025-02-08 00:00:00,Female,35,Bronze,TV,Remote_Area,1065,Home_Appliance,CleanMate,False,3.81,Standard,3.0,0.0808,Nationwide,Campaign,0.05,Web,COD,1,12445.74,0.08,995.66,11450.08,3,0,2,5,1,30-40,35.5,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2261904761904762,0.4,0.21052631578947367,0.27167630057803466,0.27167630057803466,0.40772532188841204,0.3387096774193548,1.8363999999999998,0.69,0.055751999999999996,0.0,0.3,0.3,1.3254539792860194,1.27131169623393,4.018836158192091,0.38461538461538464,1,0,1,1,0.08000006427902238,11450.08,9.429214020215282,9.345839327678343,Home_Appliance_COD,Home_Appliance_Web,Remote_Area_COD,Bronze_COD,Home_Appliance_Remote_Area,CleanMate_Web,0.36363636363636365,0,1,0,0,0,1_Home_Appliance,price_q5,5-10%,3.6-4.0,night,value_q1,0
LGS1ORD0000482,C000235,2025-02-08 02:00:00,Male,47,Bronze,TV,Nakhon Ratchasima,481,Kitchen,ChefHome,True,3.63,Eco,5.0,0.1109,Bangkok Only,Campaign,0.15,CallCenter,Bank_Transfer,1,356.65,0.18,64.2,292.45,5,2,2,5,1,40-50,16.033333333333335,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1891891891891892,0.29521829521829523,0.29411764705882354,0.375,0.375,0.16393442622950818,0.2753623188405797,2.2572,0.8700000000000001,0.09648300000000001,0.1109,0.6109,0.0,0.07975477690070401,1.2468357728170119,4.044645892351275,0.0,0,0,1,1,0.1800084116080191,292.45,5.879554854554393,5.681707267004343,Kitchen_Bank_Transfer,Kitchen_CallCenter,Nakhon Ratchasima_Bank_Transfer,Bronze_Bank_Transfer,Kitchen_Nakhon Ratchasima,ChefHome_CallCenter,0.14285714285714285,0,0,0,0,0,0_Kitchen,price_q1,15-25%,3.6-4.0,night,value_q1,0
LGS1ORD0000483,C000221,2025-02-08 04:00:00,Female,42,Gold,Lazada,Chonburi,1322,Electronics,ShieldCase,False,3.69,Regional,4.2,0.0957,Regional,Campaign,0.05,Shopee,COD,1,6564.67,0.13,853.41,5711.27,4,4,2,5,1,40-50,44.06666666666667,1.0,0.0,0.0,-1,27,5361.22,0.08,1.0,0.0,0.0,0.0,0,0,0.0,5361.22,1,0,0.0,5361.22,1,0,0.0,5361.22,1,0,0.0,5361.22,1,0,0.0,5361.22,1,0,0.0,0.41304347826086957,0.5,0.3448275862068966,0.25842696629213485,0.25842696629213485,0.405982905982906,0.29591836734693877,2.0756,0.81,0.077517,0.0,0.42000000000000004,0.0,0.9105833771782975,1.2628585545065543,3.7915069860279442,0.2857142857142857,1,0,1,0,0.13000044175868702,5711.27,8.789609837888984,8.650371771809844,Electronics_COD,Electronics_Shopee,Chonburi_COD,Gold_COD,Electronics_Chonburi,ShieldCase_Shopee,0.1,0,0,0,0,0,0_Electronics,price_q4,10-15%,3.6-4.0,night,value_q3,0
LGS1ORD0000484,C001113,2025-02-08 06:00:00,Female,38,Bronze,Shopee,Chonburi,63,Electronics,ShieldCase,True,4.04,Express,1.6,0.0963,Nationwide,No Promotion,0.0,TV_Show,PromptPay,1,11618.04,0.03,348.54,11269.5,1,6,2,5,1,30-40,2.1,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.40860215053763443,0.0,0.3333333333333333,0.3,0.3,0.2571428571428571,0.26605504587155965,1.7304,0.45999999999999996,0.044298,0.0963,0.2563,0.0,1.7967666331850576,1.2628585545065543,3.7915069860279442,0.3333333333333333,0,0,0,1,0.029999896712354236,11269.5,9.360400410813996,9.329943971622015,Electronics_PromptPay,Electronics_TV_Show,Chonburi_PromptPay,Bronze_PromptPay,Electronics_Chonburi,ShieldCase_TV_Show,0.09090909090909091,0,0,0,0,0,0_Electronics,price_q5,<=5%,4.0-4.4,night,value_q1,1
LGS1ORD0000485,C000046,2025-02-08 08:00:00,Female,35,Bronze,CallCenter,Nakhon Ratchasima,1039,Electronics,ShieldCase,False,3.96,Standard,3.0,0.083,Nationwide,Campaign,0.15,Shopee,COD,1,3057.33,0.18,550.32,2507.01,3,8,2,5,1,30-40,34.63333333333333,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4148936170212766,0.29545454545454547,0.3548387096774194,0.27011494252873564,0.27011494252873564,0.40425531914893614,0.29292929292929293,1.7040000000000002,0.54,0.044820000000000006,0.0,0.3,0.0,0.3997082316927345,1.2628585545065543,3.7915069860279442,0.3333333333333333,1,0,1,1,0.18000019624966884,2507.01,8.025624294335811,7.827244888985692,Electronics_COD,Electronics_Shopee,Nakhon Ratchasima_COD,Bronze_COD,Electronics_Nakhon Ratchasima,ShieldCase_Shopee,0.2222222222222222,0,0,0,0,0,0_Electronics,price_q3,15-25%,3.6-4.0,morning,value_q1,1
LGS1ORD0000486,C000920,2025-02-08 10:00:00,Female,41,Bronze,TV,Songkhla,140,Kitchen,KitchenMax,False,4.0,Standard,3.0,0.0771,Nationwide,Clearance,0.2,CallCenter,Credit_Card,1,5457.53,0.23,1255.23,4202.3,3,10,2,5,1,40-50,4.666666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.18666666666666668,0.29690721649484536,0.09090909090909091,0.2742857142857143,0.2742857142857143,0.16379310344827586,0.2714285714285714,1.6168,0.5,0.03855,0.0,0.3,0.3,1.1460198289274355,1.2468357728170119,4.044645892351275,0.42857142857142855,0,1,0,1,0.22999965185715884,4202.3,8.60493480172061,8.343625210045296,Kitchen_Credit_Card,Kitchen_CallCenter,Songkhla_Credit_Card,Bronze_Credit_Card,Kitchen_Songkhla,KitchenMax_CallCenter,0.0,0,0,0,0,0,0_Kitchen,price_q4,15-25%,3.6-4.0,morning,value_q1,0
LGS1ORD0000487,C000584,2025-02-08 12:00:00,Female,39,Silver,Lazada,Bangkok,1259,Fashion,UrbanWear,True,3.78,Express,1.6,0.1019,Nationwide,No Promotion,0.0,Web,COD,2,1529.63,0.05,152.96,2906.29,1,12,2,5,1,30-40,41.96666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.49056603773584906,0.5,0.40540540540540543,0.3053435114503817,0.3053435114503817,0.4067796610169492,0.336,2.0352,0.7200000000000002,0.07336800000000002,0.1019,0.2619,0.0,2.0087224873603415,1.2418863516270875,3.602661737523105,0.25,1,0,1,1,0.049999019370697485,1453.145,7.333434694340541,7.974976654785184,Fashion_COD,Fashion_Web,Bangkok_COD,Silver_COD,Fashion_Bangkok,UrbanWear_Web,0.4,1,0,1,0,0,0_Fashion,price_q3,<=5%,3.6-4.0,morning,value_q1,0
LGS1ORD0000488,C000541,2025-02-08 14:00:00,Male,61,Bronze,TV,Chiang Mai,1201,Electronics,NovaTech,False,3.7,Standard,3.0,0.0985,Nationwide,No Promotion,0.0,Shopee,COD,3,6569.89,0.03,591.29,19118.38,3,14,2,5,1,>50,40.03333333333333,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.42105263157894735,0.29568788501026694,0.4594594594594595,0.2727272727272727,0.2727272727272727,0.4050632911392405,0.3,2.088,0.7999999999999998,0.07879999999999998,0.0,0.3,0.0,3.048162497409161,1.2628585545065543,3.7915069860279442,0.1,1,0,1,1,0.02999999492634833,6372.793333333334,8.79040456653556,9.858457759301391,Electronics_COD,Electronics_Shopee,Chiang Mai_COD,Bronze_COD,Electronics_Chiang Mai,NovaTech_Shopee,0.2,0,0,0,0,0,0_Electronics,price_q5,<=5%,3.6-4.0,afternoon,value_q1,0
LGS1ORD0000489,C000719,2025-02-08 16:00:00,Female,43,Bronze,TV,Bangkok,702,Health,WellPlus,False,4.32,Express,1.6,0.0498,Nationwide,Campaign,0.1,Shopee,Credit_Card,2,3086.99,0.13,802.62,5371.36,1,16,2,5,1,40-50,23.4,1.0,0.0,0.0,-1,14,1521.76,0.03,0.0,0.0,0.0,0.0,0,0,0.0,1521.76,1,0,0.0,1521.76,1,0,0.0,1521.76,1,0,0.0,1521.76,1,0,0.0,1521.76,1,0,0.0,0.11764705882352941,0.29508196721311475,0.125,0.30303030303030304,0.30303030303030304,0.1623931623931624,0.297029702970297,1.0783999999999998,0.17999999999999972,0.008963999999999986,0.0,0.16,0.0,2.0356701609174492,1.2049124746443798,4.26582995951417,0.625,0,0,0,0,0.13000042112219348,2685.68,8.035275672797454,8.589022569545211,Health_Credit_Card,Health_Shopee,Bangkok_Credit_Card,Bronze_Credit_Card,Health_Bangkok,WellPlus_Shopee,0.0,0,0,0,0,0,0_Health,price_q4,10-15%,4.0-4.4,afternoon,value_q2,1
LGS1ORD0000490,C000525,2025-02-08 18:00:00,Female,41,Gold,Lazada,Phuket,1183,Home_Appliance,CleanMate,False,3.81,Express,1.6,0.0844,Nationwide,No Promotion,0.0,Shopee,PromptPay,2,6506.3,0.08,1041.01,11971.59,1,18,2,5,1,40-50,39.43333333333333,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2235294117647059,0.5,0.20512820512820512,0.3082706766917293,0.3082706766917293,0.2676056338028169,0.30392156862745096,1.8652,0.69,0.058235999999999996,0.0,0.16,0.16,1.3858236452392225,1.27131169623393,4.018836158192091,0.3333333333333333,0,0,1,1,0.0800001536971858,5985.795,8.7806799026277,9.390375149415489,Home_Appliance_PromptPay,Home_Appliance_Shopee,Phuket_PromptPay,Gold_PromptPay,Home_Appliance_Phuket,CleanMate_Shopee,0.4,0,0,0,0,0,0_Home_Appliance,price_q5,5-10%,3.6-4.0,afternoon,value_q1,1
LGS1ORD0000491,C000100,2025-02-08 19:00:00,Female,52,Gold,CallCenter,Bangkok,801,Home_Appliance,PureAir,True,3.76,Standard,3.0,0.0973,Nationwide,Campaign,0.1,CallCenter,Credit_Card,1,4124.11,0.18,742.34,3381.77,3,19,2,5,1,>50,26.7,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.23255813953488372,0.0,0.16129032258064516,0.2711864406779661,0.2711864406779661,0.1694915254237288,0.2676056338028169,2.0184,0.7400000000000002,0.07200200000000002,0.0973,0.3973,0.0,0.3914715446119225,1.27131169623393,4.018836158192091,0.18181818181818182,0,0,1,1,0.18000004849531173,3381.77,8.324847965079899,8.126450179475695,Home_Appliance_Credit_Card,Home_Appliance_CallCenter,Bangkok_Credit_Card,Gold_Credit_Card,Home_Appliance_Bangkok,PureAir_CallCenter,0.15384615384615385,0,0,0,0,0,0_Home_Appliance,price_q3,15-25%,3.6-4.0,evening,value_q1,0
LGS1ORD0000492,C000222,2025-02-08 21:00:00,Male,50,Silver,TV,Remote_Area,725,Fashion,FitStyle,False,3.51,Eco,5.0,0.1166,Bangkok Only,Clearance,0.2,Shopee,Credit_Card,2,862.63,0.25,431.31,1293.94,5,21,2,5,1,40-50,24.166666666666668,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.48598130841121495,0.0,0.5238095238095238,0.3707865168539326,0.3707865168539326,0.16806722689075632,0.3106796116504854,2.4228,0.9900000000000002,0.11543400000000002,0.0,0.5,0.5,0.8943245083233403,1.2418863516270875,3.602661737523105,0.3333333333333333,0,1,1,1,0.24999710188609253,646.97,6.761144436342062,7.166219641013944,Fashion_Credit_Card,Fashion_Shopee,Remote_Area_Credit_Card,Silver_Credit_Card,Fashion_Remote_Area,FitStyle_Shopee,0.75,0,0,0,0,1,0_Fashion,price_q2,15-25%,<=3.6,evening,value_q1,0
LGS1ORD0000493,C000202,2025-02-08 23:00:00,Female,48,Silver,Web,Khon Kaen,359,Health,WellPlus,False,4.23,Standard,3.0,0.0718,Nationwide,Campaign,0.05,Web,COD,2,1556.26,0.1,311.25,2801.26,3,23,2,5,1,40-50,11.966666666666667,3.0,0.0,0.0,-1,20,14656.343333333332,0.25,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,43969.03,3,0,0.0,43969.03,3,0,0.0,43969.03,3,0,0.0,43969.03,3,0,0.0,43969.03,3,0,0.0,0.1346153846153846,0.2967479674796748,0.2222222222222222,0.2696629213483146,0.2696629213483146,0.40336134453781514,0.3333333333333333,1.3443999999999996,0.2699999999999996,0.01938599999999997,0.0,0.3,0.0,1.0616382806163829,1.2049124746443798,4.26582995951417,0.2,1,0,0,0,0.09999935743384782,1400.63,7.350683145690134,7.938181513455815,Health_COD,Health_Web,Khon Kaen_COD,Silver_COD,Health_Khon Kaen,WellPlus_Web,0.16666666666666666,0,0,0,0,0,0_Health,price_q3,5-10%,4.0-4.4,evening,value_q4,0
LGS1ORD0000494,C000439,2025-02-09 01:00:00,Male,72,Bronze,Shopee,Remote_Area,957,Cosmetics,FreshLook,False,4.26,Express,1.6,0.0578,Nationwide,No Promotion,0.0,Shopee,COD,1,2093.13,0.03,62.79,2030.34,1,1,2,6,1,>50,31.9,1.0,0.0,0.0,-1,31,1953.94,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1953.94,1,0,0.0,1953.94,1,0,0.0,1953.94,1,0,0.0,1953.94,1,0,0.0,0.1780821917808219,0.0,0.06666666666666667,0.31343283582089554,0.31343283582089554,0.401673640167364,0.3076923076923077,1.2024000000000001,0.2400000000000002,0.013872000000000011,0.0,0.16,0.16,1.3084448225195267,1.241960266567129,4.0904452466907335,0.2857142857142857,1,0,0,0,0.02999813676169182,2030.34,7.646893471642912,7.6164509527887985,Cosmetics_COD,Cosmetics_Shopee,Remote_Area_COD,Bronze_COD,Cosmetics_Remote_Area,FreshLook_Shopee,0.2,0,1,0,0,0,1_Cosmetics,price_q2,<=5%,4.0-4.4,night,value_q2,0
LGS1ORD0000495,C000523,2025-02-09 03:00:00,Male,18,Bronze,Lazada,Chiang Mai,573,Kitchen,CookEasy,True,3.86,Eco,5.0,0.0852,Bangkok Only,No Promotion,0.0,Lazada,PromptPay,2,1605.36,0.03,96.32,3114.4,5,3,2,6,1,<20,19.1,1.0,1.0,1.0,7,18,6477.79,0.28,1.0,1.0,0.0,0.0,0,0,0.0,6477.79,1,1,1.0,6477.79,1,1,1.0,6477.79,1,1,1.0,6477.79,1,1,1.0,6477.79,1,1,1.0,0.18421052631578946,0.0,0.1111111111111111,0.36666666666666664,0.36666666666666664,0.2777777777777778,0.2875,1.8216,0.6400000000000001,0.05452800000000001,0.0852,0.5851999999999999,0.0,0.8493358768321169,1.2468357728170119,4.044645892351275,0.2857142857142857,0,0,1,0,0.029999501669407486,1557.2,7.381726028788983,8.044112833892505,Kitchen_PromptPay,Kitchen_Lazada,Chiang Mai_PromptPay,Bronze_PromptPay,Kitchen_Chiang Mai,CookEasy_Lazada,0.2,0,0,0,0,0,0_Kitchen,price_q3,<=5%,3.6-4.0,night,value_q4,0
LGS1ORD0000496,C000470,2025-02-09 05:00:00,Male,33,Platinum,Lazada,Bangkok,551,Home_Appliance,PureAir,True,4.08,Express,1.6,0.07,Nationwide,Campaign,0.05,Web,COD,2,1431.25,0.15,429.37,2433.12,1,5,2,6,1,30-40,18.366666666666667,1.0,0.0,0.0,-1,26,8194.31,0.3,0.0,1.0,0.0,0.0,0,0,0.0,8194.31,1,0,0.0,8194.31,1,0,0.0,8194.31,1,0,0.0,8194.31,1,0,0.0,8194.31,1,0,0.0,0.22988505747126436,0.29494949494949496,0.15625,0.3111111111111111,0.3111111111111111,0.4,0.33070866141732286,1.48,0.41999999999999993,0.0294,0.07,0.23,0.0,0.2816564238922697,1.27131169623393,4.018836158192091,0.25,1,0,0,0,0.14999825327510918,1216.56,7.267001913288687,7.797340573893407,Home_Appliance_COD,Home_Appliance_Web,Bangkok_COD,Platinum_COD,Home_Appliance_Bangkok,PureAir_Web,0.14814814814814814,1,0,0,0,0,0_Home_Appliance,price_q3,10-15%,4.0-4.4,night,value_q4,0
LGS1ORD0000497,C000379,2025-02-09 07:00:00,Female,33,Bronze,TV,Phuket,731,Cosmetics,SunSafe,False,4.24,Express,1.6,0.0659,Nationwide,No Promotion,0.0,Lazada,COD,1,2085.33,0.03,62.56,2022.77,1,7,2,6,1,30-40,24.366666666666667,1.0,1.0,1.0,15,22,2358.11,0.13,1.0,0.0,0.0,0.0,0,0,0.0,2358.11,1,1,1.0,2358.11,1,1,1.0,2358.11,1,1,1.0,2358.11,1,1,1.0,2358.11,1,1,1.0,0.17567567567567569,0.0,0.2608695652173913,0.3088235294117647,0.3088235294117647,0.3983402489626556,0.2839506172839506,1.2872,0.2599999999999998,0.017133999999999986,0.0,0.16,0.16,1.3035663650658624,1.241960266567129,4.0904452466907335,0.38461538461538464,1,0,0,0,0.030000047954040848,2022.77,7.643161820556003,7.612717387586619,Cosmetics_COD,Cosmetics_Lazada,Phuket_COD,Bronze_COD,Cosmetics_Phuket,SunSafe_Lazada,0.2857142857142857,0,1,0,0,0,1_Cosmetics,price_q2,<=5%,4.0-4.4,morning,value_q2,0
LGS1ORD0000498,C000446,2025-02-09 09:00:00,Male,49,Bronze,Web,Nakhon Ratchasima,820,Kitchen,KitchenMax,True,3.76,Express,1.6,0.0946,Nationwide,Campaign,0.05,Shopee,COD,1,3395.36,0.08,271.63,3123.73,1,9,2,6,1,40-50,27.333333333333332,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.18181818181818182,0.3333333333333333,0.08695652173913043,0.30656934306569344,0.30656934306569344,0.39669421487603307,0.3047619047619048,1.9968000000000004,0.7400000000000002,0.07000400000000002,0.0946,0.2546,0.0,0.8518802846573299,1.2468357728170119,4.044645892351275,0.25,1,0,1,1,0.0800003534234956,3123.73,8.130459548880024,8.047103158437807,Kitchen_COD,Kitchen_Shopee,Nakhon Ratchasima_COD,Bronze_COD,Kitchen_Nakhon Ratchasima,KitchenMax_Shopee,0.125,1,0,0,0,0,0_Kitchen,price_q3,5-10%,3.6-4.0,morning,value_q1,1
LGS1ORD0000499,C001130,2025-02-09 11:00:00,Male,37,Bronze,TV,Bangkok,1454,Kitchen,CookEasy,True,4.04,Express,1.6,0.0712,Nationwide,Campaign,0.05,Web,Credit_Card,1,4643.83,0.08,371.51,4272.33,1,11,2,6,1,30-40,48.46666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.19230769230769232,0.29518072289156627,0.10526315789473684,0.3115942028985507,0.3115942028985507,0.16666666666666666,0.328125,1.5295999999999998,0.45999999999999996,0.032751999999999996,0.0712,0.23120000000000002,0.0,1.1651178868052137,1.2468357728170119,4.044645892351275,0.5,0,0,0,1,0.08000077522217652,4272.33,8.443510052085195,8.360148661775046,Kitchen_Credit_Card,Kitchen_Web,Bangkok_Credit_Card,Bronze_Credit_Card,Kitchen_Bangkok,CookEasy_Web,0.17647058823529413,0,0,0,0,0,0_Kitchen,price_q4,5-10%,4.0-4.4,morning,value_q1,0
LGS1ORD0000500,C000998,2025-02-09 13:00:00,Male,44,Bronze,Shopee,Bangkok,1238,Health,VitaLife,False,4.19,Express,1.6,0.0608,Nationwide,No Promotion,0.0,Web,Credit_Card,1,3270.67,0.03,98.12,3172.55,1,13,2,6,1,40-50,41.266666666666666,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1320754716981132,0.0,0.11764705882352941,0.30935251798561153,0.30935251798561153,0.1652892561983471,0.32558139534883723,1.2963999999999996,0.3099999999999996,0.018847999999999976,0.0,0.16,0.0,1.20235198702352,1.2049124746443798,4.26582995951417,0.3333333333333333,0,0,0,1,0.0299999694252248,3172.55,8.093055836890633,8.062606114097436,Health_Credit_Card,Health_Web,Bangkok_Credit_Card,Bronze_Credit_Card,Health_Bangkok,VitaLife_Web,0.07142857142857142,0,0,0,0,0,0_Health,price_q3,<=5%,4.0-4.4,afternoon,value_q1,0
LGS1ORD0000501,C000085,2025-02-09 14:00:00,Female,49,Platinum,TV,Bangkok,240,Electronics,ShieldCase,True,3.79,Standard,3.0,0.0925,Nationwide,Clearance,0.2,CallCenter,COD,2,7176.09,0.3,4305.65,10046.52,3,14,2,6,1,40-50,8.0,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4166666666666667,1.0,0.375,0.2681564245810056,0.2681564245810056,0.3991769547325103,0.2638888888888889,1.95,0.71,0.065675,0.0925,0.39249999999999996,0.0,1.601779308365619,1.2628585545065543,3.7915069860279442,0.6666666666666666,1,1,1,1,0.29999972129669494,5023.26,8.878649287409967,9.215081116866287,Electronics_COD,Electronics_CallCenter,Bangkok_COD,Platinum_COD,Electronics_Bangkok,ShieldCase_CallCenter,0.4,1,0,0,1,1,0_Electronics,price_q5,>25%,3.6-4.0,afternoon,value_q1,1
LGS1ORD0000502,C000152,2025-02-09 16:00:00,Female,64,Platinum,CallCenter,Songkhla,824,Electronics,GadgetWorld,False,3.61,Standard,3.0,0.1028,Nationwide,Campaign,0.05,Web,Credit_Card,1,5152.86,0.15,772.93,4379.93,3,16,2,6,1,>50,27.466666666666665,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.422680412371134,0.2954091816367265,0.4230769230769231,0.2722222222222222,0.2722222222222222,0.16393442622950818,0.3230769230769231,2.2124,0.8900000000000001,0.09149200000000002,0.0,0.3,0.3,0.6983195420991375,1.2628585545065543,3.7915069860279442,0.2857142857142857,0,0,1,1,0.15000019406698417,4379.93,8.547501227475122,8.385016309599052,Electronics_Credit_Card,Electronics_Web,Songkhla_Credit_Card,Platinum_Credit_Card,Electronics_Songkhla,GadgetWorld_Web,0.5714285714285714,0,0,0,0,0,0_Electronics,price_q4,10-15%,3.6-4.0,afternoon,value_q1,0
LGS1ORD0000503,C000494,2025-02-09 18:00:00,Female,65,Bronze,Lazada,Bangkok,435,Electronics,ShieldCase,False,3.82,Express,1.6,0.0896,Nationwide,Campaign,0.05,TV_Show,Credit_Card,1,6546.1,0.08,523.69,6022.41,1,18,2,6,1,>50,14.5,2.0,1.0,0.5,31,5,1767.2350000000001,0.23,0.5,0.5,0.0,908.61,1,0,0.0,908.61,1,0,0.0,3534.4700000000003,2,1,0.5,3534.4700000000003,2,1,0.5,3534.4700000000003,2,1,0.5,3534.4700000000003,2,1,0.5,0.41836734693877553,0.2948207171314741,0.3939393939393939,0.30714285714285716,0.30714285714285716,0.16260162601626016,0.2727272727272727,1.8968000000000003,0.6800000000000002,0.06092800000000002,0.0,0.16,0.0,0.9601903668627731,1.2628585545065543,3.7915069860279442,0.3,0,0,1,0,0.08000030552542736,6022.41,8.786777482495818,8.703408823116076,Electronics_Credit_Card,Electronics_TV_Show,Bangkok_Credit_Card,Bronze_Credit_Card,Electronics_Bangkok,ShieldCase_TV_Show,0.4230769230769231,0,0,0,0,0,0_Electronics,price_q4,5-10%,3.6-4.0,afternoon,value_q2,0
LGS1ORD0000504,C000074,2025-02-09 20:00:00,Male,32,Bronze,TV,Phuket,1255,Health,MediCare,False,4.24,Standard,3.0,0.0596,Nationwide,No Promotion,0.0,CallCenter,PromptPay,2,1694.2,0.03,101.65,3286.74,3,20,2,6,1,30-40,41.833333333333336,1.0,0.0,0.0,-1,2,880.52,0.28,1.0,1.0,0.0,880.52,1,0,0.0,880.52,1,0,0.0,880.52,1,0,0.0,880.52,1,0,0.0,880.52,1,0,0.0,880.52,1,0,0.0,0.12962962962962962,0.0,0.11538461538461539,0.27071823204419887,0.27071823204419887,0.273972602739726,0.273972602739726,1.2367999999999997,0.2599999999999998,0.015495999999999987,0.0,0.3,0.3,1.2456283966618915,1.2049124746443798,4.26582995951417,0.6,0,0,0,0,0.029999409750914887,1643.37,7.435556006954089,8.097955677623654,Health_PromptPay,Health_CallCenter,Phuket_PromptPay,Bronze_PromptPay,Health_Phuket,MediCare_CallCenter,0.5,0,0,0,0,0,0_Health,price_q3,<=5%,4.0-4.4,evening,value_q2,0
