order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,is_returned
ORD_S2_005513,C_S2_04042,2025-04-19 11:00:00,Male,23,Bronze,App,Chiang Mai,2138,Cosmetics,AromaX,1,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.05,TV_Show,Bank_Transfer,1,2800.0,0.05,0.05,0.1,280.0,2520.0,3,0,11,23,4,0.0,0
ORD_S2_005514,C_S2_04510,2025-04-19 11:00:00,Female,64,Platinum,Web,Phuket,1791,Cosmetics,SkinLab,1,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.05,TV_Show,COD,2,1200.0,0.1,0.05,0.15,360.0,2040.0,3,0,11,-1,0,0.0,0
ORD_S2_005515,C_S2_01391,2025-04-19 12:00:00,Other,37,Silver,App,Chonburi,1266,Supplement,VitaBoost,0,3.7,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,2,890.0,0.05,0.0,0.05,89.0,1691.0,1,0,12,32,2,0.5,0
ORD_S2_005516,C_S2_02649,2025-04-19 12:00:00,Male,54,Silver,Web,Nonthaburi,606,Supplement,GlowDrink,0,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,1,1200.0,0.1,0.0,0.1,120.0,1080.0,1,0,12,-1,0,0.0,0
ORD_S2_005517,C_S2_03018,2025-04-19 12:00:00,Female,23,Silver,LINE,Khon Kaen,906,Supplement,MuscleFuel,0,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,2,1800.0,0.05,0.0,0.05,180.0,3420.0,2,1,12,-1,0,0.0,0
ORD_S2_005518,C_S2_03111,2025-04-19 12:00:00,Female,22,Bronze,LINE,Phuket,1468,Cosmetics,AromaX,1,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,2,2800.0,0.05,0.0,0.05,280.0,5031.75,2,0,12,43,3,1.0,0
ORD_S2_005519,C_S2_01995,2025-04-19 13:00:00,Female,43,Silver,TV,Phuket,887,Supplement,VitaBoost,0,3.7,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,1,890.0,0.1,0.0,0.1,89.0,801.0,2,0,13,40,1,1.0,0
ORD_S2_005520,C_S2_04919,2025-04-19 13:00:00,Female,38,Bronze,LINE,Songkhla,1736,Cosmetics,AromaX,1,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,2,2800.0,0.05,0.0,0.05,280.0,5031.75,2,0,13,13,1,0.0,1
ORD_S2_005521,C_S2_01986,2025-04-19 14:00:00,Female,58,Silver,TV,Remote_Area,1960,Cosmetics,SunSafe,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,2,650.0,0.2,0.0,0.2,260.0,1040.0,2,0,14,36,1,0.0,0
ORD_S2_005522,C_S2_02062,2025-04-19 14:00:00,Male,62,Silver,App,Remote_Area,1234,Electronics,BoomBox,1,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Credit_Card,1,990.0,0.1,0.0,0.1,99.0,891.0,2,0,14,27,3,0.3333333333333333,0
ORD_S2_005523,C_S2_02199,2025-04-19 14:00:00,Female,55,Bronze,TV,Songkhla,756,Home_Appliance,CookEasy,1,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,1,1500.0,0.1,0.0,0.1,150.0,1350.0,3,0,14,23,1,1.0,0
ORD_S2_005524,C_S2_02439,2025-04-19 14:00:00,Male,39,Bronze,LINE,Chonburi,623,Home_Appliance,HomePro,1,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Credit_Card,2,2200.0,0.05,0.0,0.05,220.0,4180.0,2,1,14,6,3,0.0,0
ORD_S2_005525,C_S2_02488,2025-04-19 14:00:00,Female,30,Platinum,LINE,Phuket,1493,Cosmetics,SunSafe,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,2,650.0,0.05,0.0,0.05,65.0,1235.0,2,0,14,-1,0,0.0,0
ORD_S2_005526,C_S2_04983,2025-04-19 14:00:00,Male,19,Gold,Web,Remote_Area,826,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,1,1200.0,0.1,0.0,0.1,120.0,1080.0,1,1,14,27,3,0.3333333333333333,0
ORD_S2_005527,C_S2_02914,2025-04-19 15:00:00,Female,28,Bronze,LINE,Nonthaburi,676,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,0,15,16,3,0.0,1
ORD_S2_005528,C_S2_02991,2025-04-19 15:00:00,Male,38,Bronze,LINE,Phuket,1102,Supplement,OmegaPlus,0,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,COD,1,750.0,0.05,0.0,0.05,37.5,712.5,2,0,15,22,2,0.5,0
ORD_S2_005529,C_S2_04336,2025-04-19 15:00:00,Male,38,Silver,LINE,Nonthaburi,888,Fashion,RunFast,0,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,COD,1,1990.0,0.05,0.0,0.05,99.5,1890.5,2,1,15,11,3,0.0,0
ORD_S2_005530,C_S2_00273,2025-04-19 16:00:00,Female,28,Gold,App,Nonthaburi,1695,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,1200.0,0.1,0.0,0.1,120.0,1080.0,2,0,16,27,1,0.0,0
ORD_S2_005531,C_S2_01041,2025-04-19 16:00:00,Other,61,Platinum,LINE,Remote_Area,1701,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,450.0,0.15,0.0,0.15,135.0,765.0,2,0,16,-1,0,0.0,0
ORD_S2_005532,C_S2_01078,2025-04-19 17:00:00,Other,19,Silver,LINE,Khon Kaen,1569,Cosmetics,AromaX,1,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,1,2800.0,0.05,0.0,0.05,140.0,2660.0,3,1,17,16,2,0.5,0
ORD_S2_005533,C_S2_03149,2025-04-19 17:00:00,Male,34,Bronze,LINE,Phuket,1093,Home_Appliance,BlendIt,1,3.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,1100.0,0.1,0.0,0.1,110.0,990.0,2,0,17,-1,0,0.0,1
ORD_S2_005534,C_S2_04630,2025-04-19 17:00:00,Male,26,Bronze,LINE,Khon Kaen,1071,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.15,Shopee,Bank_Transfer,2,1200.0,0.15,0.15,0.3,562.5,1837.5,2,0,17,41,1,0.0,0
ORD_S2_005535,C_S2_04079,2025-04-19 18:00:00,Male,50,Silver,App,Bangkok,1083,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Bank_Transfer,1,1200.0,0.15,0.0,0.15,180.0,1020.0,1,1,18,15,5,0.2,1
ORD_S2_005536,C_S2_04161,2025-04-19 18:00:00,Female,55,Bronze,App,Khon Kaen,1527,Electronics,ShieldCase,0,4.4,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,2,350.0,0.05,0.0,0.05,35.0,665.0,3,0,18,-1,0,0.0,1
ORD_S2_005537,C_S2_04708,2025-04-19 18:00:00,Male,30,Bronze,LINE,Remote_Area,1776,Fashion,DenimCo,0,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,2,890.0,0.05,0.0,0.05,89.0,1691.0,3,1,18,-1,0,0.0,0
ORD_S2_005538,C_S2_04834,2025-04-19 18:00:00,Other,59,Gold,LINE,Songkhla,1194,Electronics,SoundMax,1,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,18,37,1,1.0,0
ORD_S2_005539,C_S2_00736,2025-04-19 19:00:00,Female,30,Platinum,App,Songkhla,1873,Fashion,SilkTouch,1,3.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,2500.0,0.1,0.0,0.1,500.0,4500.0,2,0,19,19,5,0.2,0
ORD_S2_005540,C_S2_02707,2025-04-19 19:00:00,Male,44,Silver,App,Bangkok,968,Supplement,OmegaPlus,0,4.6,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,2,750.0,0.05,0.0,0.05,75.0,1425.0,3,1,19,-1,0,0.0,0
ORD_S2_005541,C_S2_03121,2025-04-19 19:00:00,Female,24,Silver,App,Phuket,1221,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,COD,2,2500.0,0.05,0.0,0.05,250.0,4750.0,1,0,19,21,4,0.25,1
ORD_S2_005542,C_S2_03435,2025-04-19 19:00:00,Male,27,Bronze,TV,Chonburi,998,Supplement,OmegaPlus,0,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,2,750.0,0.15,0.0,0.15,225.0,1275.0,1,1,19,37,2,0.0,1
ORD_S2_005543,C_S2_00193,2025-04-19 20:00:00,Female,50,Bronze,App,Bangkok,2151,Electronics,SoundMax,1,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,20,15,5,0.0,0
ORD_S2_005544,C_S2_00652,2025-04-19 20:00:00,Female,23,Gold,Web,Chonburi,2067,Cosmetics,SkinLab,1,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,2,1200.0,0.05,0.0,0.05,120.0,2280.0,2,0,20,13,2,0.5,0
ORD_S2_005545,C_S2_02005,2025-04-19 20:00:00,Female,34,Silver,Web,Chonburi,1409,Electronics,BoomBox,1,3.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,2,990.0,0.2,0.0,0.2,396.0,1584.0,3,0,20,9,6,0.1666666666666666,0
ORD_S2_005546,C_S2_02592,2025-04-19 20:00:00,Male,52,Bronze,App,Songkhla,1756,Supplement,MuscleFuel,0,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,2,1800.0,0.05,0.0,0.05,180.0,3420.0,3,1,20,22,4,0.75,0
ORD_S2_005547,C_S2_03889,2025-04-19 20:00:00,Male,20,Silver,TV,Songkhla,828,Home_Appliance,HomePro,1,4.1,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,1,2200.0,0.1,0.0,0.1,220.0,1980.0,1,1,20,29,2,0.0,0
ORD_S2_005548,C_S2_04669,2025-04-19 20:00:00,Male,24,Gold,TV,Songkhla,1382,Supplement,GlowDrink,0,4.3,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Credit_Card,2,1200.0,0.1,0.0,0.1,240.0,2160.0,3,0,20,20,1,0.0,1
ORD_S2_005549,C_S2_00339,2025-04-19 21:00:00,Female,45,Silver,Web,Chonburi,1907,Supplement,OmegaPlus,0,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,750.0,0.1,0.0,0.1,150.0,1350.0,3,0,21,8,2,0.5,0
ORD_S2_005550,C_S2_02531,2025-04-19 21:00:00,Female,48,Platinum,Web,Khon Kaen,2132,Fashion,DenimCo,0,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,890.0,0.05,0.0,0.05,89.0,1691.0,3,0,21,16,4,0.25,0
ORD_S2_005551,C_S2_02652,2025-04-19 21:00:00,Female,21,Bronze,Web,Phuket,1600,Electronics,SoundMax,1,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,COD,2,1200.0,0.05,0.0,0.05,120.0,2280.0,2,1,21,15,1,0.0,0
ORD_S2_005552,C_S2_03573,2025-04-19 21:00:00,Male,61,Gold,TV,Nonthaburi,686,Fashion,DenimCo,0,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,2,890.0,0.05,0.0,0.05,89.0,1691.0,2,0,21,31,4,0.0,0
ORD_S2_005553,C_S2_04358,2025-04-19 21:00:00,Female,42,Silver,LINE,Phuket,1153,Fashion,SilkTouch,1,3.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,2500.0,0.05,0.0,0.05,250.0,4750.0,2,0,21,41,2,0.0,1
ORD_S2_005554,C_S2_01037,2025-04-19 22:00:00,Male,20,Silver,Web,Nonthaburi,1891,Cosmetics,SunSafe,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,650.0,0.05,0.0,0.05,65.0,1235.0,1,0,22,7,4,0.0,0
ORD_S2_005555,C_S2_01085,2025-04-19 22:00:00,Female,32,Silver,TV,Remote_Area,2104,Electronics,ShieldCase,0,4.4,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,1,350.0,0.1,0.0,0.1,35.0,315.0,1,1,22,40,3,0.0,1
ORD_S2_005556,C_S2_01371,2025-04-19 22:00:00,Female,63,Bronze,TV,Khon Kaen,1829,Home_Appliance,PureAir,1,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Credit_Card,2,3850.0,0.15,0.0,0.15,562.5,5031.75,1,0,22,26,4,0.25,0
ORD_S2_005557,C_S2_03303,2025-04-19 22:00:00,Male,35,Bronze,LINE,Remote_Area,1591,Supplement,OmegaPlus,0,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,1,750.0,0.05,0.0,0.05,37.5,712.5,1,0,22,19,1,1.0,0
ORD_S2_005558,C_S2_04113,2025-04-19 22:00:00,Male,30,Bronze,LINE,Remote_Area,1870,Home_Appliance,PureAir,1,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,1,3850.0,0.05,0.0,0.05,192.5,3657.5,2,0,22,8,3,0.3333333333333333,0
ORD_S2_005559,C_S2_04580,2025-04-19 22:00:00,Female,63,Bronze,TV,Khon Kaen,1811,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,1,1200.0,0.15,0.0,0.15,180.0,1020.0,2,0,22,15,2,1.0,0
ORD_S2_005560,C_S2_03601,2025-04-19 23:00:00,Male,28,Bronze,Web,Khon Kaen,1047,Fashion,RunFast,0,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Bank_Transfer,2,1990.0,0.05,0.0,0.05,199.0,3781.0,1,0,23,41,3,0.0,1
ORD_S2_005561,C_S2_03621,2025-04-19 23:00:00,Male,42,Bronze,LINE,Phuket,991,Supplement,VitaBoost,0,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,1,890.0,0.05,0.0,0.05,44.5,845.5,1,0,23,-1,0,0.0,0
ORD_S2_005562,C_S2_04688,2025-04-19 23:00:00,Male,29,Bronze,Web,Phuket,1145,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,2,450.0,0.05,0.0,0.05,45.0,855.0,3,0,23,41,5,0.2,0
ORD_S2_005563,C_S2_04855,2025-04-19 23:00:00,Male,67,Gold,LINE,Remote_Area,1425,Home_Appliance,CookEasy,1,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,2,1500.0,0.05,0.0,0.05,150.0,2850.0,3,1,23,10,3,0.3333333333333333,0
ORD_S2_005564,C_S2_02181,2025-04-20 00:00:00,Female,39,Silver,Web,Remote_Area,919,Home_Appliance,CookEasy,1,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,1,1500.0,0.1,0.0,0.1,150.0,1350.0,1,1,0,25,2,1.0,0
ORD_S2_005565,C_S2_03463,2025-04-20 00:00:00,Female,30,Platinum,LINE,Phuket,797,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,0,24,4,0.5,0
ORD_S2_005566,C_S2_00359,2025-04-20 01:00:00,Female,62,Bronze,Web,Chonburi,1660,Cosmetics,SunSafe,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,650.0,0.05,0.0,0.05,32.5,617.5,1,0,1,34,3,0.0,0
ORD_S2_005567,C_S2_04647,2025-04-20 01:00:00,Female,36,Silver,Web,Nonthaburi,814,Electronics,ShieldCase,0,4.4,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,COD,2,350.0,0.05,0.0,0.05,35.0,665.0,1,1,1,-1,0,0.0,1
ORD_S2_005568,C_S2_00465,2025-04-20 02:00:00,Male,39,Bronze,LINE,Chonburi,1402,Supplement,MuscleFuel,0,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,1800.0,0.05,0.0,0.05,90.0,1710.0,1,0,2,33,2,0.5,0
ORD_S2_005569,C_S2_03763,2025-04-20 03:00:00,Male,61,Bronze,LINE,Nonthaburi,2064,Cosmetics,SkinLab,1,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,3,28,2,0.0,0
ORD_S2_005570,C_S2_02303,2025-04-20 04:00:00,Other,29,Bronze,Web,Chiang Mai,1551,Home_Appliance,HomePro,1,4.1,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,COD,1,2200.0,0.05,0.0,0.05,110.0,2090.0,2,0,4,38,2,0.5,1
ORD_S2_005571,C_S2_03148,2025-04-20 04:00:00,Male,29,Silver,TV,Chonburi,1019,Home_Appliance,HomePro,1,4.1,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,COD,1,2200.0,0.05,0.0,0.05,110.0,2090.0,3,0,4,17,5,0.0,1
ORD_S2_005572,C_S2_00258,2025-04-20 07:00:00,Female,50,Gold,App,Khon Kaen,1642,Cosmetics,GlowUp,1,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,2,450.0,0.15,0.0,0.15,135.0,765.0,3,1,7,28,3,0.0,0
ORD_S2_005573,C_S2_01051,2025-04-20 07:00:00,Female,64,Platinum,TV,Nonthaburi,1212,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,2,450.0,0.1,0.0,0.1,90.0,810.0,3,0,7,-1,0,0.0,0
ORD_S2_005574,C_S2_03061,2025-04-20 07:00:00,Male,39,Platinum,TV,Khon Kaen,1879,Supplement,GlowDrink,0,4.3,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,1200.0,0.15,0.0,0.15,180.0,1020.0,1,0,7,15,4,0.75,0
ORD_S2_005575,C_S2_00298,2025-04-20 08:00:00,Male,58,Silver,LINE,Chiang Mai,1079,Cosmetics,AromaX,1,4.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,COD,1,2800.0,0.05,0.0,0.05,140.0,2660.0,2,0,8,18,5,0.2,0
ORD_S2_005576,C_S2_00354,2025-04-20 08:00:00,Female,43,Silver,TV,Phuket,1667,Fashion,SilkTouch,1,3.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,2,2500.0,0.1,0.0,0.1,500.0,4500.0,1,0,8,9,5,0.2,1
ORD_S2_005577,C_S2_00550,2025-04-20 08:00:00,Female,65,Gold,TV,Bangkok,1083,Home_Appliance,HomePro,1,4.1,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,COD,2,2200.0,0.15,0.0,0.15,562.5,3837.5,2,0,8,9,2,0.0,0
ORD_S2_005578,C_S2_00664,2025-04-20 08:00:00,Male,38,Platinum,TV,Remote_Area,1289,Home_Appliance,BlendIt,1,3.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,COD,2,1100.0,0.05,0.0,0.05,110.0,2090.0,3,0,8,20,1,0.0,0
ORD_S2_005579,C_S2_01453,2025-04-20 08:00:00,Male,45,Bronze,Web,Khon Kaen,1939,Cosmetics,GlowUp,1,4.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,COD,2,450.0,0.15,0.0,0.15,135.0,765.0,1,0,8,13,5,0.2,1
ORD_S2_005580,C_S2_01550,2025-04-20 08:00:00,Male,29,Bronze,App,Chonburi,654,Home_Appliance,CookEasy,1,4.3,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,1500.0,0.05,0.0,0.05,75.0,1425.0,2,0,8,-1,0,0.0,0
ORD_S2_005581,C_S2_01652,2025-04-20 08:00:00,Female,33,Silver,Web,Nonthaburi,1604,Supplement,VitaBoost,0,3.7,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,890.0,0.15,0.0,0.15,133.5,756.5,2,0,8,14,1,0.0,1
ORD_S2_005582,C_S2_01784,2025-04-20 08:00:00,Female,54,Bronze,App,Phuket,905,Supplement,MuscleFuel,0,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,1800.0,0.05,0.0,0.05,90.0,1710.0,1,0,8,30,2,0.0,1
ORD_S2_005583,C_S2_01797,2025-04-20 08:00:00,Female,29,Bronze,App,Chiang Mai,600,Fashion,RunFast,0,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,2,1990.0,0.05,0.0,0.05,199.0,3781.0,1,0,8,-1,0,0.0,0
ORD_S2_005584,C_S2_01847,2025-04-20 08:00:00,Other,27,Silver,TV,Chiang Mai,1387,Supplement,MuscleFuel,0,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,1,1800.0,0.15,0.0,0.15,270.0,1530.0,2,0,8,-1,0,0.0,0
ORD_S2_005585,C_S2_02247,2025-04-20 08:00:00,Male,56,Bronze,App,Chonburi,1740,Supplement,VitaBoost,0,3.7,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,890.0,0.05,0.0,0.05,44.5,845.5,3,1,8,11,3,0.0,0
ORD_S2_005586,C_S2_02880,2025-04-20 08:00:00,Female,29,Silver,TV,Songkhla,1826,Electronics,SoundMax,1,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,2,1200.0,0.1,0.0,0.1,240.0,2160.0,1,0,8,18,1,0.0,0
ORD_S2_005587,C_S2_03086,2025-04-20 08:00:00,Female,26,Gold,App,Chonburi,1217,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,1200.0,0.05,0.0,0.05,60.0,1140.0,2,0,8,23,2,0.5,0
ORD_S2_005588,C_S2_03151,2025-04-20 08:00:00,Male,25,Bronze,Web,Bangkok,1727,Supplement,GlowDrink,0,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1200.0,0.1,0.0,0.1,240.0,2160.0,1,0,8,31,1,0.0,0
ORD_S2_005589,C_S2_03238,2025-04-20 08:00:00,Female,46,Bronze,TV,Phuket,1105,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,1,1200.0,0.1,0.0,0.1,120.0,1080.0,3,0,8,22,3,0.3333333333333333,0
ORD_S2_005590,C_S2_03651,2025-04-20 08:00:00,Male,48,Bronze,LINE,Khon Kaen,1452,Supplement,MuscleFuel,0,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,2,1800.0,0.1,0.0,0.1,360.0,3240.0,3,0,8,19,3,0.3333333333333333,0
ORD_S2_005591,C_S2_03934,2025-04-20 08:00:00,Male,61,Gold,TV,Nonthaburi,1125,Fashion,DenimCo,0,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,2,890.0,0.15,0.0,0.15,267.0,1513.0,2,0,8,28,1,0.0,0
ORD_S2_005592,C_S2_04029,2025-04-20 08:00:00,Female,59,Gold,TV,Chonburi,1566,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,8,-1,0,0.0,0
ORD_S2_005593,C_S2_04623,2025-04-20 08:00:00,Male,52,Bronze,App,Songkhla,1202,Electronics,SoundMax,1,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,2,1200.0,0.05,0.0,0.05,120.0,2280.0,2,0,8,-1,0,0.0,0
ORD_S2_005594,C_S2_00565,2025-04-20 09:00:00,Male,28,Bronze,Web,Khon Kaen,951,Electronics,TimeX,1,4.7,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Credit_Card,2,3500.0,0.1,0.0,0.1,562.5,5031.75,2,0,9,31,3,0.6666666666666666,1
ORD_S2_005595,C_S2_01770,2025-04-20 09:00:00,Female,46,Bronze,TV,Chonburi,1884,Fashion,SilkTouch,1,3.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,COD,1,2500.0,0.05,0.0,0.05,125.0,2375.0,2,0,9,8,1,0.0,0
ORD_S2_005596,C_S2_02180,2025-04-20 09:00:00,Female,45,Bronze,App,Chiang Mai,1537,Fashion,UniStyle,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,290.0,0.15,0.0,0.15,43.5,246.5,1,1,9,-1,0,0.0,0
