order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,is_returned
ORD00236,C0374,2025-01-24 08:00:00,Male,44,Silver,App,Remote_Area,976,Home_Appliance,HomePro,1,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,1,2200.0,0.1,0.0,0.1,220.0,1980.0,2,0,8,-1,0,0.0,0
ORD00237,C0339,2025-01-24 08:00:00,Female,32,Bronze,TV,Chiang Mai,1423,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,Mobile_App,COD,1,1200.0,0.05,0.1,0.15,180.0,1020.0,1,0,8,-1,0,0.0,0
ORD00238,C0041,2025-01-24 10:00:00,Male,62,Bronze,Web,Chonburi,920,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,290.0,0.05,0.0,0.05,14.5,275.5,2,0,10,-1,0,0.0,0
ORD00239,C0494,2025-01-24 10:00:00,Male,54,Silver,LINE,Bangkok,1956,Electronics,BoomBox,1,3.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,1,990.0,0.1,0.0,0.1,99.0,891.0,2,0,10,-1,0,0.0,0
ORD00240,C0463,2025-01-24 12:00:00,Male,28,Bronze,LINE,Remote_Area,1208,Home_Appliance,CookEasy,1,4.3,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,TikTok,Credit_Card,1,1500.0,0.05,0.1,0.15,225.0,1275.0,1,0,12,-1,0,0.0,0
ORD00241,C0227,2025-01-24 19:00:00,Female,22,Bronze,LINE,Phuket,2127,Supplement,VitaBoost,0,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,1,890.0,0.05,0.0,0.05,44.5,845.5,3,0,19,-1,0,0.0,0
ORD00242,C0109,2025-01-24 19:00:00,Male,59,Gold,App,Remote_Area,546,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,COD,1,2500.0,0.15,0.0,0.15,375.0,2125.0,1,0,19,-1,0,0.0,0
ORD00243,C0366,2025-01-24 20:00:00,Male,39,Bronze,LINE,Chonburi,725,Fashion,RunFast,0,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,COD,2,1990.0,0.05,0.0,0.05,199.0,3781.0,2,0,20,-1,0,0.0,0
ORD00244,C0012,2025-01-24 22:00:00,Male,25,Bronze,App,Remote_Area,1744,Supplement,VitaBoost,0,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Bank_Transfer,2,890.0,0.05,0.0,0.05,89.0,1691.0,2,0,22,4,1,1.0,0
ORD00245,C0065,2025-01-24 22:00:00,Female,66,Silver,TV,Remote_Area,1058,Supplement,GlowDrink,0,4.3,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,Mobile_App,Credit_Card,1,1200.0,0.1,0.1,0.2,240.0,960.0,2,0,22,14,1,0.0,1
ORD00246,C0213,2025-01-25 00:00:00,Male,40,Platinum,App,Remote_Area,2107,Home_Appliance,PureAir,1,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,Mobile_App,COD,2,3850.0,0.2,0.1,0.3,562.5,5031.75,3,0,0,15,1,0.0,0
ORD00247,C0371,2025-01-25 01:00:00,Male,65,Bronze,App,Remote_Area,844,Home_Appliance,HomePro,1,4.1,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,TikTok,COD,1,2200.0,0.05,0.1,0.15,330.0,1870.0,2,0,1,12,1,0.0,0
ORD00248,C0357,2025-01-25 02:00:00,Male,32,Bronze,App,Nonthaburi,1799,Home_Appliance,BlendIt,1,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,Mobile_App,Credit_Card,2,1100.0,0.05,0.1,0.15,330.0,1870.0,1,0,2,-1,0,0.0,0
ORD00249,C0450,2025-01-25 08:00:00,Other,61,Platinum,LINE,Remote_Area,2083,Cosmetics,AromaX,1,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.1,Shopee,COD,2,2800.0,0.2,0.1,0.3,562.5,3920.0,2,0,8,20,1,0.0,0
ORD00250,C0032,2025-01-25 09:00:00,Male,40,Gold,TV,Nonthaburi,780,Supplement,VitaBoost,0,3.7,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,TikTok,Bank_Transfer,1,890.0,0.15,0.1,0.25,222.5,667.5,3,0,9,-1,0,0.0,0
ORD00251,C0156,2025-01-25 11:00:00,Male,25,Silver,TV,Nonthaburi,1550,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,COD,2,1200.0,0.1,0.0,0.1,240.0,2160.0,3,0,11,15,1,1.0,0
ORD00252,C0425,2025-01-25 16:00:00,Female,25,Silver,App,Chiang Mai,1227,Home_Appliance,HomePro,1,4.1,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,Mobile_App,COD,1,2200.0,0.1,0.1,0.2,440.0,1760.0,2,0,16,-1,0,0.0,0
ORD00253,C0163,2025-01-25 17:00:00,Female,54,Silver,TV,Remote_Area,1878,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.1,Shopee,Bank_Transfer,2,2500.0,0.1,0.1,0.2,562.5,4000.0,3,0,17,20,1,0.0,1
ORD00254,C0154,2025-01-25 18:00:00,Female,22,Bronze,App,Songkhla,1794,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.1,TV_Show,Credit_Card,1,1200.0,0.05,0.1,0.15,180.0,1020.0,2,0,18,-1,0,0.0,0
ORD00255,C0289,2025-01-25 18:00:00,Female,36,Bronze,LINE,Chiang Mai,997,Supplement,VitaBoost,0,3.7,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,COD,1,890.0,0.05,0.0,0.05,44.5,845.5,2,0,18,16,1,0.0,0
ORD00256,C0399,2025-01-25 18:00:00,Male,48,Silver,Web,Nonthaburi,1265,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,2,1200.0,0.1,0.0,0.1,240.0,2160.0,2,0,18,-1,0,0.0,0
ORD00257,C0372,2025-01-25 19:00:00,Male,69,Bronze,TV,Remote_Area,1082,Home_Appliance,HomePro,1,4.1,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,2,2200.0,0.05,0.0,0.05,220.0,4180.0,2,0,19,-1,0,0.0,1
ORD00258,C0028,2025-01-26 00:00:00,Female,31,Gold,App,Chiang Mai,1141,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,Shopee,Bank_Transfer,1,1200.0,0.15,0.1,0.25,300.0,900.0,3,0,0,-1,0,0.0,0
ORD00259,C0038,2025-01-26 05:00:00,Male,36,Gold,LINE,Songkhla,2101,Fashion,RunFast,0,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1990.0,0.15,0.0,0.15,562.5,3383.0,2,0,5,17,1,1.0,0
ORD00260,C0075,2025-01-26 05:00:00,Female,37,Bronze,Web,Bangkok,1465,Electronics,SoundMax,1,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,5,19,1,0.0,0
ORD00261,C0250,2025-01-26 06:00:00,Other,21,Bronze,App,Khon Kaen,993,Home_Appliance,HomePro,1,4.1,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,2200.0,0.05,0.0,0.05,110.0,2090.0,2,0,6,-1,0,0.0,0
ORD00262,C0253,2025-01-26 10:00:00,Male,36,Silver,LINE,Nonthaburi,2277,Electronics,ShieldCase,0,4.4,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,350.0,0.1,0.0,0.1,70.0,630.0,3,1,10,15,1,0.0,0
ORD00263,C0143,2025-01-26 11:00:00,Male,27,Silver,Web,Songkhla,1558,Fashion,SilkTouch,1,3.5,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,TikTok,Credit_Card,2,2500.0,0.1,0.1,0.2,562.5,4000.0,3,0,11,-1,0,0.0,0
ORD00264,C0469,2025-01-26 15:00:00,Other,19,Silver,LINE,Khon Kaen,2374,Supplement,GlowDrink,0,4.3,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,1,1200.0,0.1,0.0,0.1,120.0,1080.0,3,0,15,-1,0,0.0,0
ORD00265,C0122,2025-01-27 00:00:00,Female,42,Silver,LINE,Phuket,1382,Fashion,SilkTouch,1,3.5,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,TV_Show,Bank_Transfer,1,2500.0,0.1,0.1,0.2,500.0,2000.0,1,0,0,-1,0,0.0,0
ORD00266,C0085,2025-01-27 00:00:00,Male,19,Gold,App,Remote_Area,1836,Electronics,SoundMax,1,4.0,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,Shopee,Credit_Card,2,1200.0,0.15,0.1,0.25,562.5,1800.0,3,0,0,-1,0,0.0,0
ORD00267,C0097,2025-01-27 01:00:00,Male,35,Bronze,TV,Songkhla,689,Fashion,DenimCo,0,4.2,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,TV_Show,Credit_Card,1,890.0,0.05,0.1,0.15,133.5,756.5,3,0,1,18,1,0.0,0
ORD00268,C0136,2025-01-27 08:00:00,Female,29,Silver,TV,Bangkok,1459,Electronics,SoundMax,1,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,1,1200.0,0.1,0.0,0.1,120.0,1080.0,3,0,8,4,2,0.5,0
ORD00269,C0082,2025-01-27 10:00:00,Male,53,Bronze,App,Songkhla,1885,Home_Appliance,BlendIt,1,3.9,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,TikTok,Credit_Card,1,1100.0,0.05,0.1,0.15,165.0,935.0,3,0,10,-1,0,0.0,0
ORD00270,C0192,2025-01-27 11:00:00,Male,68,Bronze,TV,Songkhla,2269,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,450.0,0.05,0.0,0.05,22.5,427.5,2,0,11,-1,0,0.0,1
ORD00271,C0430,2025-01-27 15:00:00,Male,44,Silver,App,Bangkok,555,Electronics,SoundMax,1,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,TV_Show,Credit_Card,2,1200.0,0.1,0.1,0.2,480.0,1920.0,1,1,15,8,2,0.0,0
ORD00272,C0166,2025-01-27 16:00:00,Male,29,Silver,TV,Chonburi,1599,Cosmetics,SunSafe,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,650.0,0.1,0.0,0.1,65.0,585.0,1,0,16,13,1,1.0,1
ORD00273,C0240,2025-01-27 17:00:00,Female,43,Gold,App,Chiang Mai,2429,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1200.0,0.15,0.0,0.15,360.0,2040.0,2,0,17,-1,0,0.0,0
ORD00274,C0041,2025-01-27 17:00:00,Male,62,Bronze,Web,Chonburi,920,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,TikTok,Bank_Transfer,2,1200.0,0.05,0.1,0.15,360.0,2040.0,2,0,17,3,1,0.0,0
ORD00275,C0145,2025-01-27 22:00:00,Female,31,Silver,LINE,Songkhla,1272,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.1,Mobile_App,Credit_Card,1,1200.0,0.1,0.1,0.2,240.0,960.0,3,0,22,-1,0,0.0,0
ORD00276,C0209,2025-01-28 02:00:00,Other,40,Bronze,TV,Songkhla,1563,Electronics,SoundMax,1,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,0,2,-1,0,0.0,1
ORD00277,C0438,2025-01-28 07:00:00,Female,27,Silver,Web,Nonthaburi,1062,Supplement,VitaBoost,0,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.1,TV_Show,COD,1,890.0,0.1,0.1,0.2,178.0,712.0,1,0,7,7,1,0.0,0
ORD00278,C0458,2025-01-28 08:00:00,Male,32,Silver,LINE,Phuket,802,Home_Appliance,BlendIt,1,3.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,1,1100.0,0.1,0.0,0.1,110.0,990.0,1,0,8,-1,0,0.0,0
ORD00279,C0217,2025-01-28 08:00:00,Other,67,Bronze,Web,Chonburi,1801,Supplement,OmegaPlus,0,4.6,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,2,750.0,0.05,0.0,0.05,75.0,1425.0,1,0,8,-1,0,0.0,0
ORD00280,C0491,2025-01-28 09:00:00,Male,63,Silver,TV,Remote_Area,917,Home_Appliance,HomePro,1,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,COD,1,2200.0,0.1,0.0,0.1,220.0,1980.0,2,0,9,-1,0,0.0,0
ORD00281,C0200,2025-01-28 11:00:00,Female,51,Bronze,LINE,Chonburi,1706,Fashion,UniStyle,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,1,290.0,0.05,0.0,0.05,14.5,275.5,2,0,11,-1,0,0.0,0
ORD00282,C0119,2025-01-28 12:00:00,Other,64,Bronze,App,Chiang Mai,1194,Electronics,SoundMax,1,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,Mobile_App,COD,2,1200.0,0.05,0.1,0.15,360.0,2040.0,1,0,12,20,1,0.0,0
ORD00283,C0418,2025-01-28 12:00:00,Female,26,Bronze,Web,Songkhla,2170,Cosmetics,AromaX,1,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,2,2800.0,0.05,0.0,0.05,280.0,5031.75,1,0,12,4,1,0.0,0
ORD00284,C0401,2025-01-28 13:00:00,Female,66,Bronze,LINE,Songkhla,1139,Fashion,UniStyle,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,COD,1,290.0,0.05,0.0,0.05,14.5,275.5,3,0,13,-1,0,0.0,0
ORD00285,C0059,2025-01-28 15:00:00,Female,52,Silver,Web,Nonthaburi,1295,Electronics,ShieldCase,0,4.4,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,Shopee,Credit_Card,1,350.0,0.1,0.1,0.2,70.0,280.0,2,0,15,-1,0,0.0,1
ORD00286,C0242,2025-01-28 19:00:00,Female,64,Platinum,Web,Phuket,1329,Home_Appliance,HomePro,1,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.1,Shopee,Credit_Card,1,2200.0,0.2,0.1,0.3,562.5,1540.0,3,0,19,-1,0,0.0,0
ORD00287,C0260,2025-01-28 20:00:00,Female,43,Gold,TV,Chonburi,900,Fashion,RunFast,0,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,Mobile_App,Bank_Transfer,1,1990.0,0.15,0.1,0.25,497.5,1492.5,1,0,20,24,1,1.0,0
ORD00288,C0328,2025-01-28 20:00:00,Male,19,Gold,Web,Remote_Area,2322,Home_Appliance,BlendIt,1,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,TV_Show,COD,1,1100.0,0.15,0.1,0.25,275.0,825.0,1,0,20,-1,0,0.0,0
ORD00289,C0234,2025-01-29 03:00:00,Female,60,Gold,TV,Nonthaburi,2051,Cosmetics,GlowUp,1,4.9,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,Shopee,COD,1,450.0,0.15,0.1,0.25,112.5,337.5,1,0,3,15,1,0.0,0
ORD00290,C0419,2025-01-29 05:00:00,Male,43,Bronze,App,Nonthaburi,644,Fashion,DenimCo,0,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,2,890.0,0.05,0.0,0.05,89.0,1691.0,3,0,5,-1,0,0.0,0
ORD00291,C0040,2025-01-29 08:00:00,Male,53,Bronze,LINE,Phuket,1439,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,8,-1,0,0.0,0
ORD00292,C0340,2025-01-29 09:00:00,Female,61,Bronze,TV,Bangkok,2458,Home_Appliance,CookEasy,1,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.1,TV_Show,COD,2,1500.0,0.05,0.1,0.15,450.0,2550.0,2,0,9,-1,0,0.0,0
ORD00293,C0084,2025-01-29 10:00:00,Female,53,Silver,App,Khon Kaen,642,Fashion,DenimCo,0,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,890.0,0.1,0.0,0.1,89.0,801.0,1,0,10,-1,0,0.0,1
ORD00294,C0229,2025-01-29 12:00:00,Female,39,Gold,App,Chonburi,1510,Cosmetics,SunSafe,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,TikTok,Credit_Card,1,650.0,0.15,0.1,0.25,162.5,487.5,2,0,12,24,1,0.0,0
ORD00295,C0377,2025-01-29 13:00:00,Female,45,Bronze,Web,Chonburi,2418,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.1,Shopee,Credit_Card,1,2500.0,0.05,0.1,0.15,375.0,2125.0,1,0,13,-1,0,0.0,1
ORD00296,C0370,2025-01-29 13:00:00,Male,21,Silver,Web,Remote_Area,2250,Cosmetics,SunSafe,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,650.0,0.1,0.0,0.1,65.0,585.0,3,0,13,-1,0,0.0,0
ORD00297,C0031,2025-01-29 16:00:00,Female,29,Bronze,LINE,Phuket,1245,Supplement,MuscleFuel,0,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,1,1800.0,0.05,0.0,0.05,90.0,1710.0,3,0,16,10,2,0.0,0
ORD00298,C0434,2025-01-29 20:00:00,Male,41,Platinum,LINE,Phuket,541,Electronics,ShieldCase,0,4.4,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,2,350.0,0.2,0.0,0.2,140.0,560.0,2,0,20,9,1,0.0,0
ORD00299,C0387,2025-01-29 21:00:00,Male,30,Gold,TV,Chiang Mai,563,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,1,1200.0,0.15,0.0,0.15,180.0,1020.0,2,0,21,-1,0,0.0,0
ORD00300,C0015,2025-01-29 22:00:00,Male,37,Silver,LINE,Nonthaburi,1979,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,Shopee,COD,2,290.0,0.1,0.1,0.2,116.0,464.0,2,0,22,-1,0,0.0,0
ORD00301,C0436,2025-01-29 22:00:00,Female,53,Silver,App,Bangkok,2244,Fashion,SilkTouch,1,3.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,1,2500.0,0.1,0.0,0.1,250.0,2250.0,2,0,22,-1,0,0.0,0
ORD00302,C0018,2025-01-30 01:00:00,Female,28,Bronze,Web,Chiang Mai,586,Supplement,OmegaPlus,0,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,Mobile_App,Bank_Transfer,1,750.0,0.05,0.1,0.15,112.5,637.5,1,0,1,13,1,0.0,0
ORD00303,C0485,2025-01-30 01:00:00,Female,43,Bronze,App,Phuket,1318,Supplement,VitaBoost,0,3.7,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,Shopee,Bank_Transfer,2,890.0,0.05,0.1,0.15,267.0,1513.0,3,0,1,-1,0,0.0,0
ORD00304,C0081,2025-01-30 01:00:00,Male,58,Silver,LINE,Songkhla,1615,Electronics,BoomBox,1,3.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,990.0,0.1,0.0,0.1,99.0,891.0,2,0,1,16,1,1.0,1
ORD00305,C0388,2025-01-30 02:00:00,Female,21,Bronze,LINE,Bangkok,2336,Fashion,SilkTouch,1,3.5,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,TV_Show,Bank_Transfer,2,2500.0,0.05,0.1,0.15,562.5,4250.0,2,0,2,14,1,1.0,1
ORD00306,C0316,2025-01-30 05:00:00,Female,25,Bronze,TV,Phuket,1935,Electronics,SoundMax,1,4.0,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,Shopee,COD,1,1200.0,0.05,0.1,0.15,180.0,1020.0,1,0,5,-1,0,0.0,0
ORD00307,C0395,2025-01-30 08:00:00,Male,61,Bronze,LINE,Nonthaburi,1493,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,Mobile_App,Credit_Card,1,450.0,0.05,0.1,0.15,67.5,382.5,3,0,8,16,1,1.0,1
ORD00308,C0096,2025-01-30 08:00:00,Male,62,Silver,TV,Remote_Area,2054,Home_Appliance,BlendIt,1,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.1,TV_Show,COD,2,1100.0,0.1,0.1,0.2,440.0,1760.0,1,0,8,-1,0,0.0,1
ORD00309,C0496,2025-01-30 08:00:00,Female,53,Gold,TV,Khon Kaen,1108,Supplement,MuscleFuel,0,4.0,FastShip,Express,1.5,0.01,Nationwide,Campaign,0.1,Mobile_App,Credit_Card,1,1800.0,0.15,0.1,0.25,450.0,1350.0,3,0,8,-1,0,0.0,0
ORD00310,C0050,2025-01-30 16:00:00,Male,36,Silver,Web,Chiang Mai,2394,Cosmetics,SunSafe,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,COD,2,650.0,0.1,0.0,0.1,130.0,1170.0,3,0,16,-1,0,0.0,0
ORD00311,C0370,2025-01-30 20:00:00,Male,21,Silver,Web,Remote_Area,2250,Fashion,RunFast,0,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,1990.0,0.1,0.0,0.1,199.0,1791.0,1,0,20,1,1,0.0,0
ORD00312,C0108,2025-01-31 04:00:00,Female,40,Bronze,TV,Nonthaburi,1404,Home_Appliance,HomePro,1,4.1,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,2,2200.0,0.05,0.0,0.05,220.0,4180.0,1,0,4,-1,0,0.0,0
ORD00313,C0453,2025-01-31 07:00:00,Male,38,Silver,LINE,Nonthaburi,2002,Home_Appliance,CookEasy,1,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,2,1500.0,0.1,0.0,0.1,300.0,2700.0,3,0,7,-1,0,0.0,0
ORD00314,C0282,2025-01-31 08:00:00,Male,36,Gold,App,Nonthaburi,1567,Supplement,VitaBoost,0,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,2,890.0,0.15,0.0,0.15,267.0,1513.0,1,0,8,23,1,0.0,0
ORD00315,C0202,2025-01-31 08:00:00,Male,67,Gold,App,Chiang Mai,2007,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,COD,2,2500.0,0.15,0.0,0.15,562.5,4250.0,3,0,8,-1,0,0.0,0
ORD00316,C0273,2025-01-31 11:00:00,Female,48,Bronze,App,Khon Kaen,1807,Supplement,MuscleFuel,0,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,COD,1,1800.0,0.05,0.0,0.05,90.0,1710.0,2,0,11,11,2,0.0,1
ORD00317,C0319,2025-01-31 11:00:00,Male,27,Bronze,TV,Chonburi,1385,Cosmetics,AromaX,1,4.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,2800.0,0.05,0.0,0.05,280.0,5031.75,2,0,11,-1,0,0.0,0
ORD00318,C0011,2025-01-31 11:00:00,Male,25,Bronze,Web,Bangkok,2229,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,2,290.0,0.05,0.0,0.05,29.0,551.0,3,0,11,-1,0,0.0,0
ORD00319,C0301,2025-01-31 11:00:00,Female,32,Gold,LINE,Songkhla,967,Cosmetics,AromaX,1,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,2800.0,0.15,0.0,0.15,420.0,2380.0,2,0,11,19,1,0.0,0
ORD00320,C0338,2025-01-31 13:00:00,Male,54,Bronze,TV,Phuket,1422,Cosmetics,AromaX,1,4.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,COD,1,2800.0,0.05,0.0,0.05,140.0,2660.0,3,0,13,-1,0,0.0,1
ORD00321,C0427,2025-01-31 13:00:00,Other,33,Bronze,LINE,Chiang Mai,938,Supplement,OmegaPlus,0,4.6,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,750.0,0.05,0.0,0.05,75.0,1425.0,3,0,13,-1,0,0.0,1
ORD00322,C0181,2025-01-31 19:00:00,Male,54,Silver,Web,Nonthaburi,1964,Cosmetics,SkinLab,1,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,1,1200.0,0.1,0.0,0.1,120.0,1080.0,3,0,19,-1,0,0.0,0
ORD00323,C0133,2025-01-31 19:00:00,Male,22,Gold,LINE,Remote_Area,1004,Supplement,GlowDrink,0,4.3,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,1,1200.0,0.15,0.0,0.15,180.0,1020.0,3,0,19,23,2,0.5,1
ORD00324,C0376,2025-01-31 20:00:00,Male,64,Silver,Web,Remote_Area,1403,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,2,1200.0,0.1,0.0,0.1,240.0,2160.0,3,0,20,23,1,1.0,1
