order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,order_hour,order_month,order_dayofweek,is_weekend,age_group,customer_tenure_months,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,days_since_last_order_pti,customer_avg_spend_before,customer_max_discount_before,customer_cod_rate_before,customer_high_discount_rate_before,customer_repurchase_rate_before,hist_spend_sum_7d,hist_order_count_7d,hist_return_count_7d,hist_return_rate_7d,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_90d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,category_return_rate_pti,product_return_rate_pti,brand_return_rate_pti,courier_return_rate_pti,courier_type_return_rate_pti,payment_return_rate_pti,channel_return_rate_pti,product_quality_score,product_rating_gap,damage_rating_gap,fragile_damage_risk,logistics_risk_score,remote_logistics_risk,product_price_index,category_price_index,category_avg_rating,supplier_return_rate_pti,is_returned
LGS1ORD0001061,C000812,2025-03-25 23:00:00,Female,43,Silver,Web,Bangkok,1469,Fashion,UrbanWear,False,3.68,Eco,5.0,0.1007,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,2,990.77,0.05,99.08,1882.47,5,23,3,1,0,40-50,48.96666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5336322869955157,0.5,0.4625,0.36683417085427134,0.36683417085427134,0.1282051282051282,0.31896551724137934,2.1256,0.8199999999999998,0.08257399999999998,0.0,0.5,0.0,1.301095149066756,1.2418863516270875,3.602661737523105,0.5454545454545454,0
LGS1ORD0001062,C001005,2025-03-26 01:00:00,Male,46,Gold,Lazada,Nakhon Ratchasima,933,Health,MediCare,False,4.37,Express,1.6,0.049,Nationwide,Clearance,0.25,Shopee,Credit_Card,2,3450.15,0.33,2277.1,4623.2,1,1,3,2,0,40-50,31.1,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.11818181818181818,0.2,0.13043478260869565,0.28,0.28,0.19615384615384615,0.31759656652360513,1.0219999999999998,0.1299999999999999,0.006369999999999995,0.0,0.16,0.0,1.7521280063063267,1.2049124746443798,4.26582995951417,0.4444444444444444,0
LGS1ORD0001063,C001157,2025-03-26 03:00:00,Female,53,Bronze,Lazada,Songkhla,1031,Cosmetics,Beauty Lab,False,4.11,Express,1.6,0.0744,Nationwide,Clearance,0.25,Web,Credit_Card,1,1753.18,0.28,490.89,1262.29,1,3,3,2,0,>50,34.36666666666667,1.0,0.0,0.0,-1,54,1706.33,0.23,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1706.33,1,0,0.0,1706.33,1,0,0.0,1706.33,1,0,0.0,1706.33,1,0,0.0,0.1839080459770115,0.0,0.15384615384615385,0.27906976744186046,0.27906976744186046,0.19540229885057472,0.31800766283524906,1.4851999999999996,0.3899999999999997,0.029015999999999972,0.0,0.16,0.16,0.8134779470523033,1.241960266567129,4.0904452466907335,0.23076923076923078,0
LGS1ORD0001064,C000303,2025-03-26 05:00:00,Male,45,Silver,CallCenter,Bangkok,381,Home_Appliance,PureAir,False,4.15,Standard,3.0,0.0694,Nationwide,Campaign,0.15,Shopee,COD,2,7421.92,0.2,2968.77,11875.07,3,5,3,2,0,40-50,12.7,2.0,0.0,0.0,-1,9,1123.1399999999999,0.25,0.5,0.5,0.0,0.0,0,0,0.0,1422.58,1,0,0.0,2246.2799999999997,2,0,0.0,2246.2799999999997,2,0,0.0,2246.2799999999997,2,0,0.0,2246.2799999999997,2,0,0.0,0.24277456647398843,0.0,0.22388059701492538,0.30939226519337015,0.30939226519337015,0.4337121212121212,0.3162393162393162,1.4051999999999998,0.34999999999999964,0.024289999999999975,0.0,0.3,0.0,1.3746505514197307,1.27131169623393,4.018836158192091,0.16666666666666666,0
LGS1ORD0001065,C000737,2025-03-26 07:00:00,Male,51,Bronze,CallCenter,Bangkok,1423,Cosmetics,Beauty Lab,False,3.82,Standard,3.0,0.0819,Nationwide,No Promotion,0.0,TV_Show,PromptPay,1,1715.53,0.03,51.47,1664.06,3,7,3,2,0,>50,47.43333333333333,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.18285714285714286,0.5,0.1509433962264151,0.3085399449035813,0.3085399449035813,0.21935483870967742,0.29508196721311475,1.8352000000000002,0.6800000000000002,0.05569200000000001,0.0,0.3,0.0,1.072397081947774,1.241960266567129,4.0904452466907335,0.42105263157894735,0
LGS1ORD0001066,C000090,2025-03-26 09:00:00,Male,29,Bronze,Web,Bangkok,1521,Cosmetics,SunSafe,False,4.47,Standard,3.0,0.0517,Nationwide,Campaign,0.05,Web,Credit_Card,1,1231.89,0.08,98.55,1133.34,3,9,3,2,0,20-30,50.7,1.0,0.0,0.0,-1,70,3964.44,0.08,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3964.44,1,0,0.0,3964.44,1,0,0.0,3964.44,1,0,0.0,0.18181818181818182,0.0,0.20754716981132076,0.3076923076923077,0.3076923076923077,0.1946564885496183,0.31679389312977096,0.9436000000000002,0.03000000000000025,0.0015510000000000129,0.0,0.3,0.0,0.7303766143376381,1.241960266567129,4.0904452466907335,0.15789473684210525,0
LGS1ORD0001067,C000365,2025-03-26 10:00:00,Female,18,Gold,Lazada,Bangkok,1005,Kitchen,KitchenMax,False,4.09,Express,1.6,0.073,Nationwide,Campaign,0.15,TV_Show,PromptPay,1,5378.01,0.2299999999999999,1236.94,4141.07,1,10,3,2,0,<20,33.5,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1834319526627219,0.30863039399624764,0.15,0.2781456953642384,0.2781456953642384,0.21794871794871795,0.2938775510204082,1.4940000000000002,0.41000000000000014,0.02993000000000001,0.0,0.16,0.0,1.1293216412384965,1.2468357728170119,4.044645892351275,0.375,0
LGS1ORD0001068,C000668,2025-03-26 12:00:00,Male,42,Silver,Shopee,Phuket,1246,Kitchen,KitchenMax,True,3.89,Standard,3.0,0.0918,Nationwide,Campaign,0.15,Lazada,COD,1,3263.31,0.2,652.66,2610.65,3,12,3,2,0,40-50,41.53333333333333,1.0,0.0,0.0,-1,11,2806.71,0.1,0.0,0.0,0.0,0.0,0,0,0.0,2806.71,1,0,0.0,2806.71,1,0,0.0,2806.71,1,0,0.0,2806.71,1,0,0.0,2806.71,1,0,0.0,0.18235294117647058,0.3333333333333333,0.14634146341463414,0.30684931506849317,0.30684931506849317,0.43289224952741023,0.2897727272727273,1.8443999999999998,0.6099999999999999,0.05599799999999999,0.0918,0.3918,0.3918,0.7119569441471121,1.2468357728170119,4.044645892351275,0.4,1
LGS1ORD0001069,C000882,2025-03-26 14:00:00,Female,33,Silver,Lazada,Remote_Area,1087,Fashion,SilkTouch,True,3.4,Express,1.6,0.1133,Nationwide,Campaign,0.1,CallCenter,Credit_Card,1,1728.38,0.15,259.26,1469.12,1,14,3,2,0,30-40,36.233333333333334,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.53125,1.0,0.5254237288135594,0.27722772277227725,0.27722772277227725,0.19391634980988592,0.3333333333333333,2.5064,1.1,0.12463,0.1133,0.2733,0.2733,1.0154025856438362,1.2418863516270875,3.602661737523105,1.0,1
LGS1ORD0001070,C000493,2025-03-26 16:00:00,Female,37,Bronze,Shopee,Chiang Mai,485,Kitchen,KitchenMax,False,4.09,Express,1.6,0.0696,Nationwide,No Promotion,0.0,CallCenter,Bank_Transfer,1,1221.7,0.03,36.65,1185.05,1,16,3,2,0,30-40,16.166666666666668,2.0,0.0,0.0,-1,60,3055.0150000000003,0.23,1.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,6110.030000000001,2,0,0.0,6110.030000000001,2,0,0.0,6110.030000000001,2,0,0.0,0.1871345029239766,0.0,0.16666666666666666,0.27960526315789475,0.27960526315789475,0.1271186440677966,0.33783783783783783,1.4668,0.41000000000000014,0.02853600000000001,0.0,0.16,0.0,0.3231779735550668,1.2468357728170119,4.044645892351275,0.2222222222222222,0
LGS1ORD0001071,C001169,2025-03-26 18:00:00,Female,30,Bronze,Lazada,Chonburi,377,Home_Appliance,CleanMate,False,4.47,Express,1.6,0.05,Nationwide,Campaign,0.05,Lazada,COD,1,14524.1,0.08,1161.93,13362.17,1,18,3,2,0,20-30,12.566666666666666,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2413793103448276,0.0,0.2328767123287671,0.2786885245901639,0.2786885245901639,0.4339622641509434,0.2937853107344633,0.9300000000000003,0.03000000000000025,0.0015000000000000126,0.0,0.16,0.0,1.5467963017198367,1.27131169623393,4.018836158192091,0.2857142857142857,0
LGS1ORD0001072,C000491,2025-03-26 20:00:00,Female,34,Gold,Web,Chonburi,1061,Health,WellPlus,True,4.22,Standard,3.0,0.0642,Nationwide,No Promotion,0.0,Lazada,COD,1,4015.89,0.08,321.27,3694.62,3,20,3,2,0,30-40,35.36666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.11711711711711711,0.0,0.15384615384615385,0.3087431693989071,0.3087431693989071,0.4331450094161959,0.29213483146067415,1.2936,0.28000000000000025,0.017976000000000013,0.0642,0.36419999999999997,0.0,1.4002092002637743,1.2049124746443798,4.26582995951417,0.2,0
LGS1ORD0001073,C000266,2025-03-26 22:00:00,Female,44,Bronze,CallCenter,Khon Kaen,993,Fashion,FitStyle,False,3.36,Standard,3.0,0.1278,Nationwide,Campaign,0.05,Lazada,COD,1,987.03,0.08,78.96,908.07,3,22,3,2,0,40-50,33.1,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5333333333333333,0.6666666666666666,0.6071428571428571,0.3079019073569482,0.3079019073569482,0.4323308270676692,0.2905027932960894,2.6624,1.1400000000000001,0.14569200000000002,0.0,0.3,0.0,0.6276251265693739,1.2418863516270875,3.602661737523105,0.2916666666666667,1
LGS1ORD0001074,C000089,2025-03-27 00:00:00,Male,39,Bronze,TV,Khon Kaen,1268,Fashion,UrbanWear,True,3.77,Express,1.6,0.0952,Nationwide,Campaign,0.1,Shopee,Credit_Card,2,1703.62,0.13,442.94,2964.29,1,0,3,3,0,30-40,42.266666666666666,1.0,1.0,1.0,68,84,8245.71,0.28,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,8245.71,1,1,1.0,8245.71,1,1,1.0,8245.71,1,1,1.0,0.5353982300884956,1.0,0.4567901234567901,0.2777777777777778,0.2777777777777778,0.19696969696969696,0.3148936170212766,1.9916,0.73,0.069496,0.0952,0.2552,0.0,2.0488099886994715,1.2418863516270875,3.602661737523105,0.43243243243243246,0
LGS1ORD0001075,C000166,2025-03-27 02:00:00,Male,22,Silver,Web,Chiang Mai,1387,Fashion,FitStyle,False,3.59,Regional,4.2,0.1135,Regional,No Promotion,0.0,CallCenter,COD,2,463.0,0.05,46.3,879.7,4,2,3,3,0,20-30,46.233333333333334,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5330396475770925,0.8571428571428571,0.611764705882353,0.3015075376884422,0.3015075376884422,0.4333958724202627,0.33557046979865773,2.318,0.9100000000000001,0.10328500000000002,0.0,0.42000000000000004,0.0,0.6080168091040098,1.2418863516270875,3.602661737523105,0.5333333333333333,1
LGS1ORD0001076,C001061,2025-03-27 04:00:00,Female,28,Bronze,TV,Phuket,388,Cosmetics,SunSafe,False,3.75,Express,1.6,0.0935,Nationwide,Clearance,0.25,Web,COD,1,2209.8,0.28,618.74,1591.06,1,4,3,3,0,20-30,12.933333333333334,1.0,1.0,1.0,-2,6,1614.56,0.23,1.0,1.0,0.0,1614.56,1,1,1.0,1614.56,1,1,1.0,1614.56,1,1,1.0,1614.56,1,1,1.0,1614.56,1,1,1.0,1614.56,1,1,1.0,0.1807909604519774,0.25,0.2037037037037037,0.2768729641693811,0.2768729641693811,0.4344569288389513,0.3155893536121673,1.998,0.75,0.07012499999999999,0.0,0.16,0.16,1.025352512051143,1.241960266567129,4.0904452466907335,0.15,1
LGS1ORD0001077,C000669,2025-03-27 05:00:00,Female,18,Silver,CallCenter,Chonburi,449,Electronics,NovaTech,False,4.06,Standard,3.0,0.0675,Nationwide,Clearance,0.2,CallCenter,COD,1,9681.53,0.25,2420.38,7261.15,3,5,3,3,0,<20,14.966666666666667,1.0,0.0,0.0,-1,76,947.15,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,947.15,1,0,0.0,947.15,1,0,0.0,947.15,1,0,0.0,0.43601895734597157,0.3104089219330855,0.45569620253164556,0.30978260869565216,0.30978260869565216,0.4355140186915888,0.34,1.4800000000000004,0.4400000000000004,0.02970000000000003,0.0,0.3,0.0,1.1576904067218314,1.2628585545065543,3.7915069860279442,0.56,0
LGS1ORD0001078,C000637,2025-03-27 07:00:00,Female,57,Bronze,Lazada,Nakhon Ratchasima,629,Electronics,NovaTech,False,3.68,Express,1.6,0.0993,Nationwide,No Promotion,0.0,Shopee,COD,3,4978.37,0.03,448.05,14487.07,1,7,3,3,0,>50,20.966666666666665,2.0,1.0,0.5,8,18,6586.355,0.23,0.5,0.5,0.0,0.0,0,0,0.0,7145.87,1,1,1.0,13172.71,2,1,0.5,13172.71,2,1,0.5,13172.71,2,1,0.5,13172.71,2,1,0.5,0.4339622641509434,0.375,0.45,0.2792207792207792,0.2792207792207792,0.43470149253731344,0.3135593220338983,2.1144,0.8199999999999998,0.08142599999999998,0.0,0.16,0.0,2.309763874938218,1.2628585545065543,3.7915069860279442,0.2857142857142857,1
LGS1ORD0001079,C000184,2025-03-27 09:00:00,Male,18,Platinum,Shopee,Chiang Mai,1085,Electronics,GadgetWorld,False,4.07,Eco,5.0,0.0795,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,1,1201.55,0.1,120.15,1081.39,5,9,3,3,0,<20,36.166666666666664,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.43661971830985913,0.5,0.46153846153846156,0.365,0.365,0.19622641509433963,0.2926829268292683,1.5659999999999998,0.4299999999999997,0.03418499999999998,0.0,0.5,0.0,0.17241274852122895,1.2628585545065543,3.7915069860279442,0.4375,0
LGS1ORD0001080,C000865,2025-03-27 11:00:00,Female,49,Gold,TV,Bangkok,553,Home_Appliance,PureAir,True,4.21,Express,1.6,0.0565,Nationwide,Clearance,0.25,Web,COD,1,12761.4,0.33,4211.26,8550.14,1,11,3,3,0,40-50,18.433333333333334,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.24,0.0,0.22058823529411764,0.2815533980582524,0.2815533980582524,0.43575418994413406,0.3181818181818182,1.242,0.29000000000000004,0.016385000000000004,0.0565,0.2165,0.0,0.9897587690612262,1.27131169623393,4.018836158192091,0.32,0
LGS1ORD0001081,C000228,2025-03-27 13:00:00,Female,50,Bronze,CallCenter,Phuket,1292,Home_Appliance,CleanMate,False,4.05,Eco,5.0,0.069,Bangkok Only,Campaign,0.15,Web,COD,2,9404.36,0.18,3385.57,15423.15,5,13,3,3,0,40-50,43.06666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.23863636363636365,0.0,0.22972972972972974,0.36318407960199006,0.36318407960199006,0.4349442379182156,0.3169811320754717,1.5020000000000002,0.4500000000000002,0.031050000000000015,0.0,0.5,0.5,1.7853740358691963,1.27131169623393,4.018836158192091,0.4117647058823529,1
LGS1ORD0001082,C000771,2025-03-27 15:00:00,Female,51,Silver,Shopee,Bangkok,630,Cosmetics,FreshLook,False,3.89,Regional,4.2,0.0831,Regional,No Promotion,0.0,Lazada,COD,2,428.32,0.05,42.83,813.8,4,15,3,3,0,>50,21.0,1.0,0.0,0.0,-1,22,3073.39,0.2,0.0,0.0,0.0,0.0,0,0,0.0,3073.39,1,0,0.0,3073.39,1,0,0.0,3073.39,1,0,0.0,3073.39,1,0,0.0,3073.39,1,0,0.0,0.1853932584269663,0.6666666666666666,0.18840579710144928,0.305,0.305,0.4359925788497217,0.29444444444444445,1.7748,0.6099999999999999,0.050690999999999986,0.0,0.42000000000000004,0.0,0.5244502874229886,1.241960266567129,4.0904452466907335,0.3076923076923077,0
LGS1ORD0001083,C000384,2025-03-27 17:00:00,Female,35,Gold,Shopee,Bangkok,1488,Fashion,FitStyle,False,3.41,Regional,4.2,0.1199,Regional,Clearance,0.2,Lazada,COD,1,888.71,0.28,248.84,639.87,4,17,3,3,0,30-40,49.6,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5350877192982456,0.75,0.6162790697674418,0.3034825870646766,0.3034825870646766,0.4351851851851852,0.292817679558011,2.5492,1.0899999999999999,0.130691,0.0,0.42000000000000004,0.0,0.4422549910667077,1.2418863516270875,3.602661737523105,0.3333333333333333,0
LGS1ORD0001084,C000308,2025-03-27 19:00:00,Male,29,Bronze,Lazada,Bangkok,351,Cosmetics,FreshLook,False,3.89,Express,1.6,0.0831,Nationwide,Campaign,0.15,TV_Show,PromptPay,1,389.37,0.18,70.09,319.28,1,19,3,3,0,20-30,11.7,1.0,0.0,0.0,-1,40,857.89,0.08,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,857.89,1,0,0.0,857.89,1,0,0.0,857.89,1,0,0.0,857.89,1,0,0.0,0.18435754189944134,0.5,0.18571428571428572,0.2806451612903226,0.2806451612903226,0.21656050955414013,0.291497975708502,1.7748,0.6099999999999999,0.050690999999999986,0.0,0.16,0.0,0.20575877091227796,1.241960266567129,4.0904452466907335,0.2962962962962963,0
LGS1ORD0001085,C000657,2025-03-27 21:00:00,Male,60,Gold,Shopee,Bangkok,128,Cosmetics,Beauty Lab,True,4.08,Standard,3.0,0.0741,Nationwide,Clearance,0.25,Web,COD,2,550.61,0.33,363.4,737.82,3,21,3,3,0,>50,4.266666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.18333333333333332,0.2,0.14814814814814814,0.3089430894308943,0.3089430894308943,0.4343807763401109,0.31954887218045114,1.5128,0.41999999999999993,0.031121999999999993,0.0741,0.3741,0.0,0.4754852679607146,1.241960266567129,4.0904452466907335,0.30303030303030304,0
LGS1ORD0001086,C001121,2025-03-27 23:00:00,Male,58,Silver,Lazada,Bangkok,303,Electronics,NovaTech,True,3.5,Standard,3.0,0.1142,Nationwide,Clearance,0.25,Shopee,COD,2,5434.61,0.3,3260.77,7608.46,3,23,3,3,0,>50,10.1,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.43457943925233644,1.0,0.4567901234567901,0.3081081081081081,0.3081081081081081,0.43357933579335795,0.31645569620253167,2.4135999999999997,1.0,0.1142,0.1142,0.4142,0.0,1.2130642049712217,1.2628585545065543,3.7915069860279442,0.3125,0
LGS1ORD0001087,C000173,2025-03-28 00:00:00,Male,49,Bronze,Web,Chiang Mai,596,Kitchen,ChefHome,False,4.38,Express,1.6,0.0515,Nationwide,No Promotion,0.0,Lazada,Credit_Card,3,4531.71,0.03,407.85,13187.29,1,0,3,4,0,40-50,19.866666666666667,1.0,1.0,1.0,12,19,358.92,0.18,1.0,0.0,0.0,0.0,0,0,0.0,358.92,1,1,1.0,358.92,1,1,1.0,358.92,1,1,1.0,358.92,1,1,1.0,358.92,1,1,1.0,0.18604651162790697,0.0,0.24358974358974358,0.2797427652733119,0.2797427652733119,0.19548872180451127,0.29120879120879123,1.032,0.1200000000000001,0.006180000000000005,0.0,0.16,0.0,3.596339107111934,1.2468357728170119,4.044645892351275,0.5483870967741935,0
LGS1ORD0001088,C000335,2025-03-28 02:00:00,Male,19,Gold,Web,Bangkok,1484,Health,WellPlus,True,4.28,Express,1.6,0.0579,Nationwide,Campaign,0.05,CallCenter,Bank_Transfer,1,1335.61,0.13,173.63,1161.98,1,2,3,4,0,<20,49.46666666666667,1.0,1.0,1.0,39,53,1892.93,0.2299999999999999,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1892.93,1,1,1.0,1892.93,1,1,1.0,1892.93,1,1,1.0,1892.93,1,1,1.0,0.11607142857142858,0.5,0.14814814814814814,0.27884615384615385,0.27884615384615385,0.12605042016806722,0.33774834437086093,1.1831999999999998,0.21999999999999975,0.012737999999999985,0.0579,0.2179,0.0,0.440374134964489,1.2049124746443798,4.26582995951417,0.3103448275862069,0
LGS1ORD0001089,C000923,2025-03-28 04:00:00,Male,61,Silver,Lazada,Bangkok,216,Home_Appliance,PureAir,True,4.25,Standard,3.0,0.0605,Nationwide,Campaign,0.05,Lazada,COD,1,14861.71,0.1,1486.17,13375.53,3,4,3,4,0,>50,7.2,2.0,1.0,0.5,-7,4,12960.98,0.2,1.0,0.0,0.0,16027.55,1,1,1.0,16027.55,1,1,1.0,25921.96,2,1,0.5,25921.96,2,1,0.5,25921.96,2,1,0.5,25921.96,2,1,0.5,0.24293785310734464,0.3088235294117647,0.21739130434782608,0.30727762803234504,0.30727762803234504,0.43278084714548803,0.2896174863387978,1.234,0.25,0.015125,0.0605,0.3605,0.0,1.5483428468237366,1.27131169623393,4.018836158192091,0.36363636363636365,0
LGS1ORD0001090,C000744,2025-03-28 06:00:00,Female,52,Gold,TV,Remote_Area,1104,Electronics,GadgetWorld,False,3.66,Regional,4.2,0.1119,Regional,Campaign,0.1,Web,Credit_Card,2,6760.86,0.18,2433.91,11087.81,4,6,3,4,0,>50,36.8,1.0,1.0,1.0,9,20,2648.45,0.13,0.0,0.0,0.0,0.0,0,0,0.0,2648.45,1,1,1.0,2648.45,1,1,1.0,2648.45,1,1,1.0,2648.45,1,1,1.0,2648.45,1,1,1.0,0.4325581395348837,1.0,0.4528301886792453,0.30198019801980197,0.30198019801980197,0.1947565543071161,0.31835205992509363,2.2352,0.8399999999999999,0.09399599999999998,0.0,0.42000000000000004,0.42000000000000004,1.7677986639243632,1.2628585545065543,3.7915069860279442,0.14814814814814814,1
LGS1ORD0001091,C000684,2025-03-28 08:00:00,Female,48,Platinum,Lazada,Chonburi,1219,Fashion,UrbanWear,True,3.78,Eco,5.0,0.1019,Bangkok Only,Clearance,0.2,Shopee,COD,1,1594.67,0.3,478.4,1116.27,5,8,3,4,0,40-50,40.63333333333333,4.0,1.0,0.25,11,6,9767.917500000001,0.35,0.75,0.5,0.0,459.73,1,0,0.0,1878.76,2,1,0.5,35856.840000000004,3,1,0.3333333333333333,39071.670000000006,4,1,0.25,39071.670000000006,4,1,0.25,39071.670000000006,4,1,0.25,0.5327510917030568,0.3333333333333333,0.45121951219512196,0.36633663366336633,0.36633663366336633,0.4319852941176471,0.31512605042016806,2.0352,0.7200000000000002,0.07336800000000002,0.1019,0.6019,0.0,0.7715254331005262,1.2418863516270875,3.602661737523105,0.3,1
LGS1ORD0001092,C000326,2025-03-28 10:00:00,Male,45,Gold,Lazada,Khon Kaen,660,Fashion,SilkTouch,False,3.65,Regional,4.2,0.1014,Regional,No Promotion,0.0,Shopee,PromptPay,2,1784.21,0.08,285.47,3282.95,4,10,3,4,0,40-50,22.0,2.0,0.0,0.0,-1,10,2617.55,0.13,1.0,0.0,0.0,0.0,0,0,0.0,3911.18,1,0,0.0,3911.18,1,0,0.0,5235.1,2,0,0.0,5235.1,2,0,0.0,5235.1,2,0,0.0,0.5347826086956522,0.75,0.5333333333333333,0.3054187192118227,0.3054187192118227,0.21518987341772153,0.3179916317991632,2.1612,0.8500000000000001,0.08619000000000002,0.0,0.42000000000000004,0.0,2.2690562503671807,1.2418863516270875,3.602661737523105,0.2222222222222222,0
LGS1ORD0001093,C000163,2025-03-28 12:00:00,Female,56,Bronze,Web,Nakhon Ratchasima,98,Electronics,ShieldCase,False,3.77,Express,1.6,0.1153,Nationwide,Campaign,0.05,Web,COD,1,2631.99,0.08,210.56,2421.43,1,12,3,4,0,>50,3.2666666666666666,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.4351851851851852,0.5,0.4,0.2779552715654952,0.2779552715654952,0.43302752293577984,0.3208955223880597,2.1524,0.73,0.084169,0.0,0.16,0.0,0.3860636788316512,1.2628585545065543,3.7915069860279442,0.47619047619047616,0
LGS1ORD0001094,C001068,2025-03-28 14:00:00,Female,48,Platinum,TV,Khon Kaen,264,Electronics,NovaTech,False,3.92,Express,1.6,0.0801,Nationwide,Clearance,0.25,Web,COD,3,9620.84,0.35,10101.88,18760.63,1,14,3,4,0,40-50,8.8,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.43317972350230416,0.4,0.45121951219512196,0.2770700636942675,0.2770700636942675,0.43223443223443225,0.31970260223048325,1.7208,0.5800000000000001,0.046458000000000006,0.0,0.16,0.0,2.9911241848822563,1.2628585545065543,3.7915069860279442,0.15,1
